sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
17720,31285,25911,34872,43281,9984,18692,7144,13333,12803,11777,8225
14136,27957,22583,31800,42769,9984,15364,1512,7701,15875,12033,56864
33848,46901,42039,51512,47889,9984,24580,62183,13077,20227,6913,61728
33848,47669,42551,51768,49937,10752,24580,58855,6677,17155,8193,60448
51000,64309,58935,3129,55825,11776,32260,61415,6421,24067,6145,60192
19768,33333,28215,37432,42513,9728,26884,61927,2325,13059,8193,63520
63543,13109,6711,15672,35601,10240,28676,55783,4373,21763,5121,2593
64311,12597,6711,16184,36625,9728,23812,58343,65300,16643,13057,801
25400,38453,33079,43064,46353,12800,22020,53735,6421,20995,4097,8737
25144,37941,33335,42808,47121,9984,27908,63463,1557,20739,8193,2337
22584,36149,31031,39992,46609,10496,30980,56039,1045,19971,4097,1057
1848,15925,10295,19512,37393,9984,29700,56295,3093,20739,64000,9761
7224,21045,15671,24632,39953,9472,29444,50919,1813,22531,63232,13345
29496,43317,38199,47416,49169,9984,31492,52455,65044,23043,769,63520
10808,25141,19767,28728,42513,9984,29700,41703,59156,21763,1537,57632
47160,59445,55095,64824,56593,10240,36356,51175,63764,22787,4353,64544
12856,26421,21559,30520,43025,9728,37124,45543,62484,20483,257,3617
64567,17973,7735,16696,41233,13056,36868,49383,21,19715,5377,59936
21304,35637,29239,38712,46353,10240,28420,58599,61204,16899,64000,58400
22328,36405,30775,40248,46097,10240,28164,48871,53780,17411,59136,63264
33848,47157,42039,51512,51217,10752,38660,53735,58900,17667,65024,64032
65079,13877,7991,16440,37393,10240,30468,46567,59156,19203,61952,64288
23096,36917,31543,40504,48657,9984,28420,54247,52756,24579,55040,61216
27704,41269,35895,45112,49425,9728,32772,57831,54292,20483,1025,61472
4920,19509,13111,22328,43281,9728,38404,47335,48660,13571,57856,57120
14904,29493,23095,31800,44817,13824,32772,51943,48660,23811,59648,59424
50231,65332,58678,2104,32529,10240,39940,54759,51732,19203,60160,61728
8760,23605,16951,26168,41489,10496,31748,55527,51732,17923,57088,48672
56631,5941,64822,7992,34065,10240,29444,51431,46868,13827,54784,57888
59703,9013,2359,11576,35089,9728,26884,47847,53012,12803,51712,46368
64567,13877,7479,16440,36113,9984,24836,51687,50196,13059,55040,55584
24632,38453,32311,42040,46097,9984,25604,50919,48404,17923,57344,56608
21560,34869,28983,38712,47377,14336,16132,41959,49684,14851,52736,46624
1336,16437,9783,18744,37905,10240,20484,55527,54036,16387,52992,48672
27192,40501,34871,44600,46097,11776,20484,54503,48404,9219,41984,44832
43320,56373,50487,60728,51985,9728,15364,52199,44564,10499,51200,56608
1848,17461,9783,19000,36369,10496,17924,52967,40468,7171,49664,50976
3896,18997,12087,21304,36625,10240,15364,53735,37652,12803,44800,50208
18488,32565,25911,35384,44305,14592,19972,52711,37908,8195,49664,48928
11064,26165,19255,28728,38673,10240,14084,52455,49428,7939,47104,51232
6200,20533,14135,23608,38417,13824,12804,60647,37652,4611,50176,47648
10808,24629,18743,28216,38161,10496,8452,48359,40724,4355,50432,49440
7992,22069,15927,25400,35857,9984,9220,1768,41492,3075,47104,49952
31800,45621,39479,49208,44817,10496,7172,50663,45332,2819,47616,43296
12344,26933,20535,30008,37137,9472,2052,52455,39444,5379,46592,42272
54327,4149,62262,5944,28177,9984,7428,1256,43284,1795,48128,42528
58679,8501,823,10552,30481,9984,63491,232,44052,259,48384,44576
15416,30261,23351,32824,38929,10496,7428,3816,35860,3587,40704,44064
16696,31029,24375,34104,39953,10240,260,232,37908,1283,43264,43296
34872,48693,42551,52536,47377,11008,65283,488,43796,5379,44288,38432
19000,33589,26935,36664,38929,10240,61699,1256,39700,58114,40192,40992
312,15413,8247,17720,32785,10240,61699,8168,41236,1795,41728,38944
26168,40245,33335,43576,42513,10240,62723,64487,41236,59138,39168,30240
46136,59445,53303,63544,51473,10240,55299,6120,45844,60162,44032,35872
2872,17717,11575,20792,36369,9472,50947,16360,50196,60162,40704,26400
9016,24885,17207,27192,39697,9472,54787,14056,42260,52226,34048,32544
1848,16693,10039,19512,38161,13056,57347,12264,40724,48642,43008,22304
10552,25397,18999,28472,42513,9728,46083,12008,44308,57858,38656,38176
55607,5429,64566,7992,33297,9472,47619,7400,48916,52226,34560,34336
35640,49461,43831,53304,51473,9728,43523,5096,39700,58370,46848,32288
34104,47413,41783,51768,50961,10496,44803,12008,40724,59906,33280,26912
56375,6709,65078,8504,35345,10496,44803,16360,47892,55554,40192,35616
15416,30261,23863,33336,44817,9728,51715,9960,38932,57346,41728,32544
21816,36149,29751,39480,46865,12288,44291,15080,47636,55810,49408,31776
32056,45877,40247,49720,50961,11264,45827,13288,39700,57602,46336,35104
5944,20789,14391,23608,40977,9984,41475,19688,36628,60674,42752,38688
31032,45621,39991,49464,52241,9728,41475,13032,43028,49922,45568,34848
61239,11061,4919,13880,37905,11520,36099,13288,46100,52482,46848,41248
27704,42293,36663,45880,50705,11264,42243,9960,45844,52482,44544,34592
45880,60469,54327,64312,58385,11520,48131,6888,50964,52482,42240,31776
34360,49205,42807,52792,53009,11008,42499,10216,44308,55810,52992,37920
22584,37685,31287,40504,50193,9984,44547,19176,42516,56578,42240,29216
4920,20277,13879,22584,44049,9984,50691,15848,57364,56834,43776,29728
19000,33333,27703,36664,47633,12800,46083,16104,53780,49922,44288,36896
7736,22837,16439,25656,44049,13568,44803,15592,45076,51714,44032,29728
8760,24885,17719,26680,45841,10496,46339,7656,48660,51458,46080,31008
7224,22581,15671,24888,46609,13568,44803,19944,57876,51202,38912,34336
28472,43573,37175,46904,54289,10240,53763,15080,55316,53506,40960,25888
25912,41013,34871,44088,51985,9984,46595,13800,50964,57858,45824,28704
40504,54837,48951,58424,56849,9728,50947,15336,55060,55810,43776,39456
35640,50229,43831,53304,54289,10240,47619,13544,55316,56834,45056,26400
16440,31029,25143,33848,46865,12032,48643,7656,53780,54786,49408,36640
29496,43829,37431,47416,53521,12032,50947,7912,45844,58370,45824,31264
28728,43573,37175,46648,52753,9984,50691,9192,52500,58626,49408,37664
4408,19509,13111,22072,42001,9984,41987,13544,53780,64514,42496,41248
28472,43573,36919,46392,53265,11008,44291,7912,53780,1027,54784,41760
30520,44597,39223,48440,51985,9984,50691,7912,47380,3587,54272,48416
63543,13621,6711,15672,40465,12800,53251,2280,57364,5379,55040,44320
32568,46901,41271,50488,51985,10496,50947,1256,55060,1027,52992,54560
58423,8245,2103,10552,37393,11520,52483,2280,47124,10243,52736,40224
58167,7733,1591,10296,37393,10240,43523,3816,48660,64258,52736,57888
38968,52789,47671,57400,54289,10240,48387,2792,48916,7939,52224,62240
60471,10293,3895,12856,37905,10240,56579,2280,51476,6403,58112,54560
62519,14645,6711,15416,40977,11264,57347,2792,59156,8451,56064,54304
41528,55605,50231,59960,55313,9984,58371,10472,44564,11011,51712,55328
24632,38709,33335,42296,49169,13824,55043,2536,49172,8195,59392,45344
41528,55349,49719,59704,54033,9984,52483,1256,48404,3587,55296,56352
64567,15157,8247,17208,39441,10752,54019,1512,52500,14851,47104,53024
19768,33845,28727,37944,46097,9728,58627,65255,55828,8451,54528,48672
61751,11061,5687,14136,36625,10240,64003,64999,56852,7939,52992,45344
48184,61493,56887,825,56593,11264,60419,60391,59924,8963,54528,51488
28472,42805,37687,46648,50193,10752,516,6376,63764,17667,52992,55328
29240,43573,38199,47160,49681,10752,3076,52455,56340,9731,58624,51744
48439,64052,58678,1336,32273,10496,12548,59879,60180,14083,39168,51232
23352,36149,32311,41016,46353,13824,8452,62439,59412,21507,60160,49952
9016,23093,18231,26936,40977,9984,10756,63207,57620,19203,56320,53792
53815,2869,63542,6456,32529,9984,12548,61159,61460,16387,56832,54560
53047,2869,62518,5688,32017,10496,3588,62951,52756,16643,53504,60704
55351,5429,55,8504,34577,10240,15108,50663,58132,14851,60416,57120
12600,26165,22071,30776,40977,9728,9988,52967,55572,19715,52224,49952
32056,45109,40503,49976,48401,9984,18180,55783,56852,26627,61184,53536
37432,49717,45879,55096,51473,9472,10500,52455,57108,15619,58112,63264
56375,4661,823,9016,31761,9984,14340,52711,56596,19459,48640,65312
15672,29493,25399,33848,43537,10240,16644,55271,58132,19203,58880,58656
39224,52021,48439,57656,52753,10240,18180,51175,55572,22787,1025,58656
37944,50485,46903,56120,50961,9728,21508,58343,51220,26371,59648,63520
36920,49717,46135,55352,50961,10240,21508,53991,57620,19971,64512,8993
38200,50229,47159,56120,50193,9984,19204,45543,61972,30467,57600,1057
33848,46901,43063,51768,49681,11264,24324,43239,64532,24579,56576,2081
65335,14645,9271,17976,35089,10496,23300,47335,57364,28163,63488,6689
31032,44085,39991,48952,48913,11776,19204,41191,61460,30211,58880,65312
23608,36661,32823,41784,46353,9728,23812,48615,58388,21763,59904,545
27448,40757,36919,46136,47377,9472,27652,44263,21,34563,60416,63776
6968,21045,16695,25400,39953,9728,26116,42983,63252,24835,58368,5921
10296,24373,20279,28728,41233,9984,28420,44007,789,27395,56832,7713
7224,21301,16951,25400,40465,9984,29700,44519,54292,16387,59904,1569
16184,29493,25143,34360,44049,13312,24836,45287,57364,18691,60416,57632
11320,26165,21047,29496,43281,10496,22020,44519,60436,22019,64256,64288
28472,42549,37687,47160,48401,11008,28676,47591,3861,23043,58624,55328
60983,10293,5175,13624,37137,9984,32004,40935,3093,21251,59904,60960
21048,35125,30263,39736,44561,9984,26628,46823,60948,16643,54528,60704
6456,24629,16439,25144,41745,12288,27140,46823,4373,14851,63744,56352
6200,20533,15415,24632,39953,9472,33540,40679,64532,21251,257,5153
27448,41525,36663,45880,46353,10240,26116,41191,5909,20227,55296,59936
6712,21301,16439,25144,38161,14080,34308,44263,58900,21507,55808,55072
56119,5429,567,8504,33297,10752,31748,49383,1045,11779,59648,63264
12344,26421,22327,31032,40721,9728,29444,46055,60948,8963,51456,58912
10808,24885,21047,29752,40721,9472,26884,51175,62996,16387,55552,53280
33336,46901,43575,52024,49425,10240,25860,48359,58900,20995,55040,50208
13368,28213,23607,32568,41745,10240,29188,46823,58900,22019,61440,50208
59703,9269,4663,12856,35089,10496,29700,50407,55060,8963,56832,64800
16184,30005,26167,35128,41489,9728,28164,45287,533,20227,53504,58656
23608,38709,33847,43320,46609,10240,29444,50663,62228,18947,56064,55328
23096,37429,32823,41528,47377,13312,28932,50151,62228,14595,59136,54304
2104,17461,12599,21048,39441,10240,37124,58855,61972,22531,63488,56608
27448,41781,37175,46392,48913,10496,31748,53735,57876,16131,56064,50976
26424,40501,36407,45112,48145,9984,34052,53479,61972,15363,64512,48160
47927,63540,58422,824,30737,9984,25092,51687,789,13059,57856,55840
29496,43829,39223,48184,47889,9728,29188,50663,62228,12547,60928,58400
6456,21813,17463,25400,41489,9984,20996,52199,60948,15875,55040,55072
27192,41013,37175,46392,48401,10240,22532,57831,56340,7171,55808,47648
53815,3381,64566,7224,32273,9728,19460,57831,57620,13571,59136,48416
12344,26933,22839,31544,44305,9472,29956,59111,533,8195,57088,52000
62775,12597,7735,16440,39697,9728,26372,61415,52244,11779,53760,48928
23608,38709,33591,42552,48657,10496,18948,232,54292,8963,52480,41760
23352,38709,33335,42552,49681,10496,18692,62183,65300,8963,53248,50976
24120,38965,34359,42808,49681,10496,22276,2024,64276,4355,51968,49440
5688,21301,16439,24888,42513,10496,17412,2280,2069,8451,49664,42528
9272,24117,19767,28216,42257,9472,16900,64487,63508,5891,55296,47904
56631,7733,1847,10040,35857,11264,18180,59623,57876,64514,49152,45344
13880,28981,24119,32824,46353,9984,14852,1768,789,1283,52992,37152
55095,5173,311,8504,34321,9728,15876,2792,56340,3331,52736,42528
60983,11061,5943,13880,36369,9984,19204,65255,60692,3,47616,41760
568,16437,10807,19512,39441,10240,17412,64999,59412,6147,53504,48160
19768,34613,30007,38712,47377,10496,19460,65511,58388,5123,50944,41760
38200,51253,47927,56632,55057,9984,17412,59879,62996,60162,49408,57632
60983,11061,5431,14136,38417,10240,12036,65255,59156,65026,45056,48672
20280,34613,29751,38968,49937,9728,15364,61671,55572,1539,52480,54816
18232,32565,27959,36664,50193,9472,11780,55015,54548,63490,54016,46112
63287,11829,7223,16184,41489,8192,8452,49127,50708,4867,52736,53280
568,16693,10551,19256,43537,10240,8964,3048,56084,61954,45056,50208
24632,39733,33847,42808,54033,9728,2052,57063,55572,4355,42496,53536
312,15925,9527,18744,43793,9728,3332,51687,47892,8963,52480,54816
7480,23349,17207,25912,46865,10240,12292,58855,51732,3587,52736,58144
13368,28981,22839,31544,50193,10240,516,58343,51476,1795,30976,63520
54583,5685,64310,7224,39953,9728,3588,54247,51220,8195,50432,62752
12600,28725,22327,31032,50449,9984,63491,56039,51732,7939,48128,60192
18488,34869,27703,36664,50961,10240,62723,54247,52244,61954,41728,53792
31800,46901,40759,50232,56081,11264,63491,52199,50452,1795,48896,62496
65079,16181,9271,17976,42769,10240,64259,51943,48148,64770,47616,58144
824,17461,10295,19512,44305,9984,58627,51431,53268,3843,51456,58400
25912,41525,35127,44600,53777,10240,56835,54247,50196,61186,43776,56096
26936,42805,35895,45368,54545,11008,58883,57831,55060,4099,46848,61216
26424,42037,35383,45112,57105,10240,51971,48103,54804,5635,44032,58912
10040,24885,19511,28728,48657,9728,56579,45799,48916,64770,40448,63520
54839,5685,64566,7992,40977,9216,51715,53223,55060,3587,46848,57120
16184,31541,24887,34104,51473,10752,47107,50151,52756,6403,38656,58656
34872,49205,43831,53048,59409,10752,49923,59111,45588,6915,47872,54304
1848,16949,11063,19768,48145,9728,47619,52199,54036,59394,41728,57120
50231,65076,59446,2616,40977,10496,42755,55271,52756,63234,43520,1313
28472,42549,37175,46648,58129,10240,47107,61159,59156,771,43776,58400
10040,24885,18743,27960,48657,10496,44291,49383,61972,63746,41984,56352
55351,5429,64566,7992,41233,10752,42499,63975,48148,60930,45824,50208
10040,24373,18999,27960,49169,9728,40707,1256,57620,4099,43776,55840
64567,13621,7735,16952,45841,9728,42499,57575,63764,64770,48896,58912
22840,37173,31543,40760,54801,10752,39939,56551,58388,60930,46592,61728
45112,59701,53303,63032,64017,10752,45827,59879,56596,65026,47360,59168
34616,48437,43319,52792,60945,11008,45059,64231,59412,59906,40192,60704
63287,13109,6455,15416,45329,10240,41731,58087,52500,2051,54784,59424
23864,39221,32567,42296,55825,10752,37379,63975,1557,63746,50944,59168
3128,18229,12087,21048,47633,10752,37635,64487,277,4867,50432,1057
3384,17717,12599,21560,45841,9984,39171,51431,53268,61186,42752,1313
11320,25397,20023,29240,48913,13312,41475,60135,61972,65282,44032,54304
13624,28213,22583,31544,51217,10240,39939,54503,56852,7939,51456,58912
6712,21557,15927,24376,49169,10240,35331,54503,60692,1795,45312,55584
28984,43317,38199,46904,57873,10752,46339,58343,60692,1283,42240,60448
15928,30517,25143,33592,53777,9984,51203,45287,58644,7427,45568,59936
43576,55349,52023,61496,62225,10752,46851,56295,58900,65026,49664,53792
23608,36917,32567,41528,55825,12288,48899,59879,1045,259,59136,65056
46904,60469,55351,64824,1554,11520,44803,50407,3861,6403,51968,61728
30520,44853,39735,48696,59665,9984,48899,59623,3349,62210,48128,3873
55607,5941,65334,7736,45841,10240,41731,51175,5653,1283,51712,1057
13368,27189,22583,30776,54289,9472,50179,55015,1301,62466,63488,64800
60983,10805,4663,12856,48913,10496,51203,53735,62996,1283,48640,2593
35384,48693,44343,53304,64529,10240,54275,57575,1045,8451,60672,1057
30008,43829,38967,47672,61969,9984,51203,47847,5397,3587,60672,4385
33336,46645,41783,50488,64017,10240,56835,55015,7445,3075,56832,60704
18744,33333,27959,36152,57873,9728,60419,56039,2325,8963,58112,61216
24888,40245,34103,42552,59921,10752,57603,55783,15637,3075,58624,62496
28728,43573,37431,46136,63249,10496,58883,54503,6165,4867,60928,64032
46648,60213,55607,64312,3090,10240,3844,50151,11285,4867,59392,63520
31800,46901,40247,49208,530,10240,62467,51687,3349,2051,59904,61728
16440,31797,25399,34360,59153,9984,5892,54247,10773,8195,57600,1313
34616,49461,43319,52536,2834,11008,7940,49127,11285,1283,61184,2081
4408,19509,13111,21560,56849,10240,2308,59879,8469,9987,61440,3361
51768,310,60471,4153,11538,10496,64771,48359,12565,8963,60928,1569
15160,30261,24631,33080,62225,9728,10500,50919,6933,11011,63744,289
17208,31797,26423,34872,62993,9984,12292,47591,17941,8963,57088,8481
23864,37941,32823,41528,65297,9728,7940,48871,15125,64514,59648,63776
6712,22069,15671,24376,59665,10496,12548,54759,11541,6915,64000,7713
46648,60213,55607,64824,8466,11008,9732,49639,14613,2051,56064,62240
32312,45877,41015,50232,2066,9984,17412,59879,13077,9731,64768,801
35640,49461,44087,53048,4626,11008,20484,56039,7445,2819,61696,64544
42552,57141,51767,60728,7186,10752,21508,63463,9237,1027,62464,64288
65335,15157,9527,17976,57105,10240,22020,54247,14869,8195,64256,61984
2104,16949,11575,20024,56337,9728,18948,59879,16405,13827,65024,63776
58679,8245,2871,10552,54289,11008,23300,52455,12565,7939,62208,60448
14136,30005,23607,32312,62737,10496,24068,61159,14613,4611,62464,60448
39224,53813,48183,56888,7954,12800,25348,1768,25621,63746,3585,62752
17208,32565,26935,35384,65297,9728,23812,488,37653,64002,54272,60960
21560,37429,31031,39480,2066,9728,24580,1000,26901,57602,49152,48672
56,16437,9783,17976,59921,10240,26116,59111,19477,6659,52224,49952
5432,21813,15159,23608,61201,10240,33796,63463,23317,62722,55552,45344
55863,6709,65078,7992,56081,10752,29700,64231,26389,4355,1537,42528
26424,41269,35639,44344,3346,10752,29956,60903,18453,771,58880,49952
62519,12597,6455,14648,57873,9728,30468,60391,21781,64002,64512,57376
55351,6709,64566,7480,54801,9984,26884,56039,9493,8195,59136,42016
57143,8501,1335,9272,55313,9984,26884,56807,15637,2563,2561,53536
63543,14389,7223,15672,58129,10240,27908,54759,17173,62722,58112,57376
3640,19509,13367,21560,58129,9984,25860,49639,4885,4867,59648,56352
15928,30773,24887,33848,62737,12800,30724,52967,11285,8963,64000,61984
33592,48693,42295,51512,4370,10752,25348,50663,18453,6915,61184,33
36920,52021,45879,54840,4370,10240,19204,50663,8469,3331,62208,2593
34616,49717,43063,52536,6162,11264,23556,51175,3349,13827,64000,289
21816,37173,30519,39736,1810,9984,26628,48359,3349,7171,61952,5665
34616,49973,43319,52280,8210,11264,24836,51175,7445,14339,56832,1313
28472,44085,37431,47160,5650,9984,28932,49383,2837,13315,257,4385
50744,65077,59447,2873,13842,10240,26628,49895,63764,9987,59904,1825
13112,29749,22071,31288,62481,10496,30980,42727,11285,9475,2817,7457
15928,31285,25143,34104,65041,9984,35588,51175,7957,12547,55040,3873
16440,32821,25655,34360,64529,10496,28676,50151,5141,4355,55552,801
13880,29493,22327,31544,64273,13312,26372,42727,8981,12547,59392,4641
23608,39477,32567,41272,64529,10496,22532,45287,1301,14339,2817,64288
25912,41013,35127,43832,63761,10240,24068,40935,6677,9731,51456,5665
28472,44597,37175,46136,786,11008,26372,51687,62996,4355,55808,1569
12088,28469,21303,30264,56337,9984,14084,53735,6421,1539,52480,1825
17720,33845,26679,35640,57361,9984,18692,55783,7701,64514,63232,57632
2360,18997,11575,20280,49425,9984,23556,57831,62996,5379,1025,59424
5432,21301,14647,23096,50449,9728,23044,55527,21,2819,55296,63776
32568,47669,41271,50488,61713,9984,24068,59111,4373,8451,55552,1057
17976,34357,27191,35896,55825,10752,10244,60903,2581,3075,58880,56096
1848,18741,10551,19000,50193,10496,11780,55783,65300,9731,56832,60192
5944,22837,14903,23608,53009,10240,16132,52711,4885,13827,58624,49696
54071,4917,62774,5944,46097,9984,10756,232,1813,65026,64256,48928
13880,30261,22327,31544,54289,9984,14852,55015,1813,4099,52992,53792
37944,52789,46391,55096,64529,9984,17668,49383,4373,8707,59136,57120
568,16437,8759,17976,49169,9984,5380,56039,61460,7427,51968,62752
64823,15157,7735,16184,46609,10496,1540,58599,2581,6915,57856,62240
10808,26421,19511,27960,51217,10496,65027,57831,62740,8195,56320,58400
59959,9781,3639,11576,44561,10240,56579,56039,533,12803,55552,65312
23096,36917,31287,40248,55057,9984,64003,53479,63252,9219,54016,4129
4664,19765,13623,21816,47121,9984,60931,55783,64532,5379,55296,2081
29496,42037,37687,46648,55313,9472,1284,47335,61204,13827,56576,1057
52535,1845,61494,4152,39697,10240,59395,63463,60180,5379,54016,5921
17464,31285,25399,34104,50961,9984,56835,50919,53780,13059,50432,59680
21048,35125,29239,37944,54289,10240,56579,51431,62228,8451,56832,6945
24632,37685,33079,41528,55825,12288,50947,62183,58388,7427,59136,3361
12856,27189,21303,30008,48657,10240,57091,56039,58388,9731,58112,2337
35896,49205,43831,52792,54801,11008,52227,60391,63764,10499,61696,289
568,14901,9015,17208,38673,10240,47107,62439,63252,8963,50432,59424
30008,42293,38199,46392,51217,9984,48899,64743,58132,19715,52224,5409
7992,22325,16695,24888,40465,10496,52739,57831,63252,13315,50432,1569
28728,41781,36663,45112,48401,10240,45315,57063,61204,15107,50432,60192
43576,55605,50743,59960,51729,12032,42499,55527,56596,4099,53248,57376
36152,48181,43063,52536,46865,10496,42499,60903,50964,10755,56064,56608
31544,44341,38967,48440,48145,11520,54019,62439,60180,8451,50688,56352
5176,19765,13367,22328,31249,10496,52483,65511,57620,5123,46592,59424
31032,43829,38711,48184,41233,10240,52739,65255,63508,9219,44288,55584
44344,56373,50999,60984,48913,10240,46083,5608,55828,7171,48384,51488
29240,41525,36151,46136,45329,12288,45827,64487,60692,64002,47872,50464
7480,20277,14391,23864,38417,13824,52227,5096,57364,1795,56832,57888
11064,22837,17975,27448,35089,9728,49155,62695,57108,6915,47872,48160
29240,40245,35895,45880,45073,11264,48643,6120,60948,61442,58368,58400
35384,45877,42039,52024,46609,10752,52739,2024,58132,5635,60416,52768
21048,31285,27703,37176,41745,14336,45315,3048,56596,3587,59392,55072
4408,16437,11575,21304,33809,9728,50691,59623,56852,11267,58880,53536
30008,40757,36663,46648,43025,10496,56579,744,58900,1283,55296,55840
12088,23093,18743,28984,38161,10240,60163,1256,55316,3,49152,51488
20792,31285,26935,37432,41489,14336,48131,55527,58644,65282,53760,53280
64823,10549,6199,16184,34065,10496,55555,65255,59412,4611,54016,50720
824,11829,7223,17208,33041,13824,54531,62951,62228,3075,56064,56608
25144,35637,31543,41272,44305,10240,59651,5096,62484,7683,51968,60448
5432,16437,12087,21816,36113,9728,62723,59367,60180,62210,46336,55840
30776,41781,37431,47928,47889,10496,58627,2024,60180,1027,54784,55840
58679,4405,55,9784,34321,10240,54531,1000,64020,1539,63488,59168
32312,42549,38711,49208,49937,11776,59907,62695,54804,64258,62208,59424
25144,35637,31543,42040,47121,10240,2052,63207,789,2051,56320,55328
20280,30773,26679,36664,44305,13312,2308,62695,64020,3075,59136,52768
13112,22837,19255,29752,39697,9472,1796,60903,3861,4611,58112,50720
34616,44085,41015,51512,49681,11008,61699,63975,60692,65026,57856,52512
24376,34869,30775,40760,44561,10240,6916,63207,64020,63490,63232,48160
9272,19509,15415,25400,39441,9728,2052,63719,62996,1539,51456,40224
29240,39477,35383,45624,48401,10240,5380,61671,62740,2051,57088,54304
14392,25141,21047,31032,44049,9984,10756,63463,5653,2819,59136,52768
60727,6965,2359,12088,38673,9984,15108,61415,6677,61186,56320,55072
63799,9013,5175,14904,36625,9472,5636,2024,2581,61954,53504,56096
32568,43061,37943,48952,52753,12032,10500,61927,1301,1539,60416,53792
45880,55349,51255,62520,56337,11008,13572,6376,11541,60674,62208,53280
27704,38965,33847,44344,49425,10496,11268,8168,5141,60674,62976,43552
58167,3893,64566,9016,36113,11008,14340,7144,10005,61442,59648,47648
32824,42805,37943,49208,51473,9984,14852,488,6933,2819,57856,47904
37432,47669,42807,53816,53265,10752,15620,5096,17173,61954,1537,46112
15416,26165,21559,32056,45585,9728,16132,7656,17685,61954,59904,48160
60983,7989,2103,12344,37649,10240,17668,232,11285,61186,65024,40224
63543,9781,3895,14392,39441,10240,19460,7400,15893,60162,61440,40992
24632,35381,30007,40504,49169,10240,14852,9192,10261,64258,257,54048
32056,43061,37175,47928,51473,11776,22276,1000,13077,515,59648,54560
26424,37173,31799,43064,48401,9472,19460,4072,18197,3075,9473,42016
7480,18741,12855,23864,42257,9728,23812,64487,17173,3,62720,43296
15672,27701,21047,32056,46097,10496,22788,61415,18197,1027,3073,54560
19256,29749,24119,35128,45073,9472,20996,1256,11797,3,61696,48416
32568,43061,37687,48952,51217,11264,18436,3816,16917,1795,4353,43808
23352,34869,28215,39480,46353,10496,11012,7912,16661,64770,1537,45088
41784,51765,45879,57656,54033,13056,22276,4072,10261,259,4353,49184
50743,62516,56118,824,30993,9984,13060,60391,14613,62722,5633,48928
33080,44085,37687,48952,49169,10752,18436,1000,14869,7171,60416,54816
56887,2613,62006,6968,34833,9472,18180,56551,21781,1283,59904,56096
43576,53813,47927,59448,52497,10240,17668,64743,21525,5379,1537,55584
22328,32821,26679,37688,41233,9728,16132,59623,22037,64514,769,51488
24888,35125,29239,40504,42513,9728,9476,65511,25877,259,1537,55840
13112,23605,17719,28728,36881,9728,11268,64231,13845,9219,2305,53280
62775,7477,1847,12600,29201,9728,11780,4840,15381,10499,1537,54048
63799,8501,2871,13624,26385,9728,13316,3304,21269,64002,4097,56096
25400,34869,29751,41016,32273,9984,11780,62695,14613,2819,61696,57888
13368,23349,17463,28472,26385,13568,6916,58343,14357,8451,64256,58912
60215,6453,64822,9784,20241,10496,8196,2024,14869,1795,1,62240
37176,47669,41271,52792,35089,11264,6148,58599,18453,5123,63488,49184
1848,12597,6711,17464,17681,9216,5380,58599,10261,8707,61184,57120
23864,32309,27703,38968,28689,12032,12548,63463,13077,64770,59648,60704
31544,40245,35639,47160,28945,9728,3332,63207,11541,5635,3073,55840
38456,49205,42295,53560,33041,12544,4100,63207,11797,4611,2049,56864
8760,18741,13367,23864,24849,13056,2052,62951,61716,4099,61440,57632
31800,41781,35895,46904,32017,12288,9732,60391,10261,10499,2049,54560
2616,12597,7223,17720,21265,12800,60419,64999,1045,8707,56832,58912
58679,3637,63542,8248,16145,10496,1028,52455,6677,3843,61952,56352
19768,29237,23863,34872,24593,10240,62211,60135,9493,259,60928,54560
23864,32821,27959,38968,22545,9728,57091,60903,3093,2307,60416,55584
25144,33845,29239,39992,24593,12288,61187,55783,61204,7427,64000,50720
35640,44853,39735,50744,25873,9728,59139,54247,63508,6915,63488,54048
37176,46389,41015,52280,23313,10496,56323,58343,789,13059,257,60704
29496,38197,33847,44856,20497,10240,60675,61927,65044,9731,55296,55584
63799,7733,2871,13112,8977,12032,53763,56551,789,3843,52992,60448
37432,45621,41271,52024,18961,10496,58115,60903,64020,64258,51968,55584
53816,63029,57911,3385,22545,11776,58883,57831,62228,9987,58880,45600
824,11317,6199,16184,2577,9472,60163,65255,52756,5635,1281,48928
29496,38965,34103,44600,10769,12544,62979,61671,56852,8451,60928,59168
28984,37429,33591,44344,11537,10240,52739,64743,52244,8963,58112,56864
57143,1845,62774,7224,63760,10240,55043,58599,43284,4611,59648,57376
59191,3893,64566,9272,1553,10496,58371,56551,46100,6915,55552,55328
62263,6965,2103,12088,3089,10240,60931,52199,48404,10243,48896,59936
35896,43829,41015,51512,19729,11776,62211,61415,45588,3,54528,59168
29496,37429,34359,44856,16401,9984,62979,54759,50196,14595,50432,55840
56375,53,62006,6456,3089,9984,64771,56551,50196,5891,50432,65312
17208,25653,22583,32824,13329,9984,2820,54759,38932,11779,52480,65056
64567,7221,4407,14904,4625,9216,3332,53223,40468,16387,54016,58144
24376,32565,29495,40504,16401,10240,1540,51175,39700,18435,55296,59680
8504,16181,13623,24376,10769,9472,64259,53735,42772,11523,56064,59680
57143,821,62774,7480,2833,10240,2308,46823,44820,9987,45312,64544
568,8245,5687,15928,5393,10496,6916,49639,40468,18179,40448,64032
