sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
28715,46643,25398,50487,28185,10240,6157,44544,14877,29445,10754,10272
53547,11828,56118,16696,46617,10240,8973,35584,17437,26117,21762,23840
21291,40243,17974,43319,24089,9984,3085,52224,9757,24325,22530,21280
24875,45363,23094,49207,26905,10240,7949,51200,19997,17413,21762,16928
44843,3636,48182,9016,40473,9984,65036,49920,13597,23045,16130,25632
29995,51251,29750,55351,28953,10496,65292,50176,14109,14853,16386,25888
52267,10548,57142,18488,42777,12032,54540,39424,18717,13829,19970,28448
39211,62259,41270,2104,34329,10240,62988,39680,20765,23557,29954,17440
25387,46131,25398,50999,24345,9728,61964,43008,13597,19717,20994,29984
53291,16180,60214,21560,41241,10496,61196,43008,18973,25605,18434,21792
21035,42803,20790,46647,20761,9984,6157,39936,13853,23557,27906,23584
24875,47411,25398,51255,22809,9984,2829,38912,15901,26629,21506,32544
28203,52787,31030,57143,26905,9984,13581,43008,17181,28933,24578,34592
50731,14900,59190,20792,38681,9984,16141,50176,12829,26117,16642,32288
19243,43571,20278,46135,19481,10240,14093,38656,15645,40453,22274,32288
22571,47667,24886,51255,21273,9984,14861,47104,13597,32517,24066,26656
27435,54323,31542,57655,23577,9984,26381,44288,15133,44293,24066,29216
33067,61235,38198,64567,28185,10496,34317,38144,10013,35077,17410,27680
35883,64819,41782,2616,29721,10240,34829,49920,11549,41733,32258,33568
52011,18484,62518,23608,41753,11264,41997,46848,18461,42501,16130,31008
47915,14132,56886,17976,40217,9728,43277,49152,23581,43269,21506,34848
18475,44851,20534,46647,20249,10496,43277,49920,16157,48389,22274,37664
37163,1332,44342,5688,32281,9472,47373,53504,21021,43269,22274,41504
37675,2100,45110,6200,32281,10240,41485,37888,16925,49157,16898,38944
19499,47411,23350,49719,21017,10240,54285,37376,9501,56581,16386,40992
25387,53043,30006,56887,25625,9984,59917,36096,17949,52997,17410,28704
43819,10548,53302,15160,38681,9728,61709,34816,18461,59653,4610,34592
29227,59955,35382,62007,30489,10496,62733,33792,17181,59909,20226,30240
17707,47411,21814,47927,21529,10240,1806,32256,15645,1286,14082,27680
24875,56627,31030,57399,25881,9984,64269,27392,14365,61701,9730,39968
33835,1588,41782,2872,33817,9728,64781,28160,11037,6,8194,29216
56619,29492,4151,31800,48153,10496,62733,37120,10781,8966,17666,26656
36907,5172,45366,7480,35353,13824,58381,28928,541,4102,8450,37920
46635,17204,57142,19512,40985,9728,61709,20224,6941,62725,14082,33824
48939,19252,59702,22072,42521,9728,49421,19712,1053,64517,2306,38432
37675,6196,46134,7992,35097,10240,55309,25856,797,61957,2818,34080
24363,58163,29238,56631,26137,14336,57613,27904,60700,57861,5890,25376
43563,14132,54326,16952,37145,10752,52749,25088,541,52485,64513,25888
40491,11316,49462,12600,35353,10752,47885,28160,5149,52997,6146,31264
21291,53555,26166,54071,21017,9472,47117,24064,2333,58629,4610,26144
36139,5940,44342,7224,32281,9984,50957,28416,57116,63237,62977,24864
23595,56371,28470,56887,23065,9728,49933,18688,58140,58885,65281,26656
28971,63027,34870,63031,28441,10240,44301,12288,55836,59141,61953,27936
13099,43315,15414,43063,16921,10240,47885,12288,59164,62213,62209,18208
35115,4916,42550,5432,30745,10240,49421,14592,58652,2054,65281,26400
20011,52531,23606,51511,20505,10496,41997,14080,56348,1798,258,28960
40491,9780,48182,11832,32537,9728,43277,17152,59676,63749,59905,26912
45611,16180,53814,17720,36121,10240,37389,9984,56604,2566,57345,27424
31275,63539,35638,64311,26649,13824,48141,12032,56604,1286,51457,30240
34859,2612,39734,2872,28697,10752,39181,17152,59676,1286,63489,20000
27179,59187,29750,58679,23065,10240,38925,13824,55836,2566,58113,22560
28715,60979,32054,60727,25881,9984,36365,7936,60188,60933,59137,31776
33067,52,37942,824,29209,9984,32269,10752,55324,2566,58881,28960
40491,9524,46902,9784,33305,10240,39437,8704,54556,63237,58113,19488
60715,32820,5943,35128,46617,10240,41741,4864,57116,65285,56833,23584
48427,18484,56374,19512,38169,9984,32525,8960,53276,56581,55553,25632
64299,37428,9015,38200,47641,11264,35853,8448,53276,262,56065,18464
54059,24372,61238,24376,42521,11008,39181,23552,54300,58373,50433,20768
21803,50483,20022,47671,19993,10496,32269,5632,56860,2566,51969,12832
27691,57139,27446,55351,22553,9472,39949,11520,44828,62469,60929,10528
51755,18740,56630,19512,38681,9984,33549,16128,57116,53253,44289,23584
24875,52019,23094,50743,22041,10496,32013,12032,58396,54789,57089,14880
49195,14900,52278,14904,38425,10496,38669,16384,58908,52485,52225,6688
3116,38708,11575,39992,50969,10496,34317,19968,55580,49157,59393,6432
21547,46643,18742,45879,18713,9984,32525,17152,61212,46341,50177,9760
47147,11316,49718,11576,33817,9728,30477,22784,54812,46085,59137,11552
33835,62003,34358,61239,25369,9984,30477,17408,58140,42757,63745,9248
23339,48179,20278,46903,17689,10752,33293,25856,57628,43269,58881,11040
57387,24116,62262,24376,38169,10752,34061,25344,58396,39429,59905,3104
59691,26420,64566,26424,39193,11008,28941,31232,3101,39941,55553,4128
48171,13620,51510,12600,33305,13056,35853,27648,2589,43013,10754,64287
46123,11060,49206,10552,31769,10240,37645,32256,9757,35845,770,12320
46891,11828,49718,10808,33049,10240,30221,30208,5149,38149,62209,6688
32555,59955,33590,59703,23833,9472,33805,25344,3101,42245,3330,14624
47915,15924,48438,8248,36633,15104,36621,30208,9757,40197,7426,8480
27435,54835,26422,52279,21273,10496,43021,40192,12829,41221,6402,8992
32299,59955,32310,58423,25369,9984,41741,38912,19229,39941,8962,8224
40747,4916,42806,3384,31513,10752,36365,38144,14365,37125,21506,6688
44331,10292,47670,8760,34329,10496,28941,39936,15133,26885,12290,11552
40747,4660,43062,2872,31513,13056,26381,42496,22045,28165,7938,16160
47403,13364,52022,12344,33817,12544,27661,34816,20253,29189,14082,5152
63275,33588,6199,32312,46617,12288,28941,46080,19229,21253,11778,17440
43563,8756,46390,6968,33049,9728,23309,39936,25117,25349,21250,12576
47659,12852,50486,10296,36377,9984,23565,39936,21789,23301,17922,16928
50219,15668,54070,14392,38169,14336,11277,49664,27421,20997,28674,15392
20779,45875,17974,43319,18713,9472,13581,51456,23837,17413,23298,17952
39723,3124,40758,824,29977,9984,7437,47104,16413,18437,19714,23840
24619,51507,22838,47927,21529,10240,6157,48128,19997,18437,19714,26656
29227,57395,29238,54583,24345,9728,6925,37632,26653,23557,19458,28960
38443,2612,39990,56,31513,13824,1805,40192,15645,19973,21506,40736
40747,5428,42550,2360,33049,10496,10765,33536,23837,23813,15106,34848
45355,10036,49206,9272,34585,9472,10509,45312,13853,27397,29186,23072
53035,18484,56886,16952,39193,9984,21773,38912,16157,30469,20226,25120
56107,22068,60470,20792,42265,9984,20493,41216,19741,39941,24066,22048
45099,9524,47414,7480,35353,9728,34317,44288,29981,44037,18946,13600
32299,59699,31542,56631,27417,9984,33293,47360,26653,34821,26114,17952
39979,2612,40502,568,33305,13056,38925,50432,27165,44037,20482,22560
22315,47155,17718,42807,18457,10240,40973,51712,24093,36357,30466,28960
26155,52531,22582,48183,23065,10240,49165,49920,23837,47621,26882,21024
29483,56371,27446,52535,24345,9984,51981,57856,24605,44805,20994,20256
34347,61747,32822,58423,28953,9984,58637,46848,13853,48645,27906,21024
40235,3892,39990,312,32793,9984,60941,48128,23581,55557,26114,24096
55339,22324,59190,19768,43801,11776,61965,50176,25117,53765,19714,16928
54827,21556,58422,19512,44313,10240,270,50688,27933,59653,23810,24352
58155,26164,63030,23608,47641,10752,3854,45568,24605,58117,33282,20512
30507,59443,29750,55607,28953,9472,4878,43520,22557,6,32770,20000
35371,64563,35126,60983,31769,9472,62989,48384,22301,64773,33538,26400
36651,1076,36406,62775,31257,10752,59917,49152,18205,57861,32514,27168
40747,6196,42550,3128,32281,9472,57869,39936,20509,60933,35842,21536
28203,56115,26934,52279,23321,9984,56077,44032,26141,58373,20994,24608
50731,17460,54582,15672,38425,9728,61709,50688,17181,57605,25602,32544
4396,41012,13111,40248,51481,9728,54797,42240,13853,54533,22786,29472
45099,14644,49974,10552,35865,9472,49677,39680,7709,64005,15618,22304
33067,64819,34870,60471,28185,10240,44301,35584,8989,61957,20226,26400
38955,6452,43318,3128,32025,9728,44045,36864,5149,3078,15874,22048
25387,55091,24886,49975,23833,9984,42509,34304,4381,9478,12290,23840
43819,10804,46646,6968,32281,13312,38925,38144,5149,63493,18434,31776
17195,45363,13878,38967,14105,10496,33805,40704,59932,5638,13570,22304
37931,4916,40502,568,27417,9984,34317,37888,62236,65285,11522,17440
44075,12084,47414,7736,31769,10496,31501,33792,60188,63493,4866,25376
53803,23348,58934,19512,39449,12032,35853,26112,53788,64261,12290,21536
23083,52787,21558,47159,19737,10240,29453,24832,53276,2566,8450,22816
27435,57907,27190,52535,22297,10240,28941,29952,47388,59397,14082,20000
28203,58675,27702,53047,22553,12288,30221,25088,48668,62469,6402,15136
20779,50995,19766,45111,17945,9728,26893,25600,49436,62213,1794,14112
23339,54323,23094,48439,19737,9728,26893,19968,48412,774,514,19232
28971,62259,29750,55351,23321,9984,28173,18432,40732,4358,62977,17184
46891,17460,50742,10808,36121,10496,27405,16384,47388,6406,6146,16928
29995,62259,30518,56119,23065,13056,32013,16128,43036,3334,62209,12064
32043,65075,33334,58167,24857,10240,27149,15360,39452,3846,55809,13088
51243,21812,55862,16184,37145,10752,25869,9728,40220,2310,63489,26400
37163,5428,38966,64567,27673,9984,24589,10496,37148,10502,64257,18720
23595,53811,21302,46135,18969,10240,24333,15104,35356,3590,54785,10784
48171,16948,51766,11576,35097,9728,25869,14848,27676,9734,62721,13088
51243,20532,54838,15160,37145,9728,33549,16128,30492,2822,63745,13088
53803,24372,58422,18744,38169,9472,27917,8192,27420,3078,47617,16160
19499,48691,15926,40503,16153,10240,29709,8704,26140,6406,53761,17184
38699,5684,39734,64567,29465,9472,26381,12800,23324,4358,59905,13088
57899,28468,63286,23608,41753,10496,25869,6144,31260,64773,54785,5152
55595,25652,59702,19512,40473,12288,30477,5120,24092,1286,54785,11040
3372,42036,11575,36408,49945,9728,26893,6400,24092,3078,52737,5920
52779,22836,56886,15416,38681,10752,32781,7936,29212,1542,55553,18208
57387,26932,61750,20792,40985,10240,41229,8960,31516,3078,46337,11040
44587,10548,45366,4152,32281,9472,32525,13824,17436,64517,58369,5152
54571,23092,57142,16184,39449,11264,31501,11008,23580,5126,59137,11552
35627,52,33846,57911,26137,9728,26893,12800,31516,518,51969,16672
37163,2612,35638,59959,26905,9728,29709,11520,28188,53765,52481,16160
7212,44596,13623,38968,49945,10240,32013,6912,35356,64773,58881,19232
19499,46131,14646,37943,15385,9216,36109,15360,37916,63237,49665,16160
25643,53555,21814,45367,19737,9472,31245,22272,29212,65029,61953,10272
56107,27956,57142,15160,41497,16896,28173,19968,33820,62981,61185,15648
28971,58675,26422,50231,23321,9984,35597,18944,34588,58117,60417,13344
51755,19508,53046,11320,36633,9984,26381,22784,40476,53253,61441,11296
39467,6196,38198,61751,28441,10240,38157,22528,42524,46597,60673,12064
26923,56115,22582,45623,20249,10496,34829,27392,55324,52229,60673,17440
45867,13620,45622,3640,31001,10496,36109,25344,53276,56837,56321,20512
32043,62771,28726,52023,23577,10240,41485,28416,46620,49669,63745,13600
34091,65331,31542,54839,25113,10496,30221,23552,53020,53765,4610,14880
36139,1588,34102,56887,26905,10240,40717,30464,57116,49925,5634,15648
38699,4148,36150,58935,26393,9984,40205,29184,62492,51717,11778,19232
56619,26164,58678,16952,39449,10240,35597,30720,62492,42245,11522,14624
6444,42036,10039,34104,46873,10496,42509,38656,2333,48645,3586,17952
45611,9780,42038,65079,29209,10240,40205,37888,9245,42757,12546,11808
11820,47668,15415,39224,50457,10752,39437,37376,2077,36357,23298,22048
34859,61235,28214,50743,21785,9472,38157,40704,5661,36357,18178,22304
61227,25652,58166,15928,38681,12288,36365,35328,9501,39685,18690,22560
57387,22324,55094,12344,38425,9472,32013,44544,17437,34565,8194,28192
42283,2356,34614,56887,26137,10496,37901,42496,10781,30725,14338,27936
46123,9268,41782,64311,29209,9984,34061,43776,13341,35077,21250,30496
51755,16436,48950,5944,32281,9984,32525,41984,15133,32517,17666,25632
60459,23860,57398,14392,38681,11776,31245,48896,10013,31493,21250,26912
56875,20276,53558,10296,35353,9984,35341,44800,11549,31493,21250,26656
52267,14644,48694,4920,30745,13568,27917,46336,24861,32005,20994,26656
57131,23860,57910,14648,34329,11008,46093,50176,18973,40709,16898,21024
63019,27956,63286,20024,36633,10240,50957,41728,30749,32773,18690,33568
54827,15924,50742,7224,32793,10240,56333,43264,30493,37381,21250,27424
40491,63283,32310,54071,23833,10240,58893,52736,33309,50693,24066,36128
43563,4916,39734,60983,27929,10240,9742,50432,33309,45317,30210,23840
47403,6964,43318,64823,29465,10240,1550,46080,28957,52485,19458,24608
50219,8500,45878,2360,32025,10496,15118,47104,39709,53765,27394,18976
13868,41012,14903,37432,50457,11520,17934,55296,37149,49413,27394,28192
64043,24372,63542,20024,40985,11008,26638,52992,35357,53253,35842,26144
57643,15412,54838,11832,38169,11776,25102,49664,38941,53253,34050,33312
7724,34100,9271,31288,48153,9728,13326,52736,39453,50949,31490,42272
41259,62259,36662,57655,28441,9984,14862,47360,47133,42501,30978,39712
60971,20788,61750,17976,41753,10496,13838,46336,37661,42501,33282,38432
52523,11060,51766,7736,35353,10240,15118,46848,39965,55557,19458,41504
26923,46131,21302,42039,19481,11776,14862,42240,38685,52997,25858,30752
50219,7732,47670,2616,33817,15360,14094,42752,44829,52229,21506,40480
59179,17716,61750,17208,40473,10240,17678,45824,44573,54277,16386,38944
45611,1844,45110,568,31769,10240,1806,35584,46109,58373,25858,30752
60971,19508,64310,20024,41241,11520,62221,45056,42269,61701,29186,46368
2860,28468,8247,29752,47897,10752,65037,46592,42525,58885,17410,39200
54059,10804,56886,12344,37145,9728,60941,36352,38429,1542,20994,46624
7212,35892,15159,36920,50457,10752,60173,26112,33565,56837,13826,51488
27179,46899,25910,46391,22041,10240,54285,30208,26141,55301,23042,45856
32811,54323,33078,53559,24345,9984,54797,26112,32285,58885,14850,41760
4140,31284,12599,34616,49177,9728,45325,32768,28445,53509,15618,39712
33835,54835,35382,56119,24089,9472,45069,28672,30749,53765,14338,47648
36907,60723,40758,61495,24857,9984,40717,21760,26397,54021,1282,48416
39211,64819,45110,568,27673,9984,39181,26112,28189,53509,12034,49696
22827,43571,24118,45367,15129,9472,39437,27648,21789,47365,6914,44064
28459,50483,30518,52279,19737,9728,35597,28928,29213,518,11266,52512
50475,9268,56374,12856,35609,10240,37133,25600,27165,51717,14594,52512
30507,52019,32822,54839,22809,13312,39181,21760,29469,53253,514,50464
36651,59955,41270,63799,26649,9984,37133,17152,27677,57605,4866,50976
53547,15668,65078,22328,36633,10496,30221,18176,24861,53765,4354,45344
45611,3380,53302,10552,32793,10240,36621,20736,21021,60165,62465,34336
48939,4660,57142,13880,35097,9984,28685,12032,25885,63749,514,50720
35371,52019,40502,62263,24601,9984,22541,33792,28445,63749,59393,46112
16683,30771,19254,39991,13849,10496,22285,5377,45085,20229,46849,56352
18475,33075,22838,43063,16153,9472,49420,38912,3613,50438,20994,16160
20523,35379,25654,45879,16921,9472,17166,63487,65307,16645,2,54816
56619,11060,2359,23352,40729,10752,4621,25599,55324,14854,5890,44576
37419,52019,44086,63543,25369,14592,24589,3328,8478,3334,54273,42272
46635,61235,55350,9272,32537,9728,12557,29439,29725,29957,60929,42272
34603,43827,38966,58423,22041,10496,29709,17664,26397,62469,57345,36384
23083,28979,25398,44599,16153,10240,61708,41216,19741,43269,2050,28960
64555,10548,10295,31032,40985,11520,13069,52480,33309,53509,5122,27936
25387,29491,28726,48439,16409,9984,269,14592,49181,49157,59137,49184
39979,46643,46390,568,27417,12800,9229,56063,39453,41221,1026,36384
56619,52,2103,22072,37657,11264,4621,38911,28445,26373,52993,37408
51499,58931,60726,14904,33305,9984,58636,36607,31261,36613,49409,34336
2348,11572,14391,34872,44313,10240,45068,14336,19229,49157,55553,26400
6444,15924,19767,39992,46105,10240,52492,3328,32541,34309,54273,38432
38443,39475,42806,62263,23833,9728,54796,7424,18205,38405,46849,33824
65067,3892,10039,31288,39705,7680,50700,10752,6173,31493,51969,29216
36651,37427,39990,59703,24089,10496,35340,15104,4637,36869,57089,34336
53291,57651,61750,16440,34329,10240,44556,65279,9245,33541,61185,32032
40235,39987,44342,64823,26905,10240,48396,3328,16925,31493,46593,32800
27947,24371,30006,49719,18713,11776,50444,6656,8477,22021,49665,30240
43563,42035,48694,3384,28441,10240,50188,19456,15645,34309,52993,25376
24107,20275,25142,45111,17433,9984,58636,25344,18205,25605,47361,21792
58155,60467,3639,24376,39193,10752,52748,18176,11805,33541,50177,27680
29995,24371,33334,53815,19993,9728,55820,16384,12573,34053,49153,7712
32043,26931,37942,57911,22297,9984,60172,15872,8989,32773,50945,15904
49963,45619,58934,14136,34585,10496,2061,22272,8733,35845,2,25120
37675,31795,45110,65335,27417,9984,9997,12800,19485,39685,64001,20000
54315,49459,567,21304,40985,10752,13837,23552,15901,44293,56577,13088
56363,51251,3639,24120,41497,10496,17421,8704,15133,33029,56065,18208
22827,11059,26422,46135,18713,9984,20749,24832,24861,39685,1026,13088
24619,12851,28726,48439,19481,9984,32269,25600,19997,40197,60161,17440
57643,51251,3127,23608,42009,11008,32525,24576,28445,38661,258,14368
34347,23859,38966,59191,26393,9984,36109,16128,22557,42245,58881,20000
20011,8243,21814,41527,15641,10496,36109,14592,23325,37637,62465,18720
50475,43315,60214,14904,38681,10752,27917,16128,22301,40453,62209,15648
27435,14387,31030,50743,23321,10752,24589,29696,29725,37893,56065,16160
58923,52531,4919,25144,41497,11008,36621,24832,27933,37381,6914,16160
42795,32563,49974,3896,29465,13056,36109,26880,26909,49925,3842,18720
41003,29747,47670,1592,29209,9984,37645,29952,24349,42757,2306,21792
58155,48947,4919,24632,40217,11008,34829,27392,17693,41989,1538,22048
28715,12595,34614,54071,20249,10240,25613,32512,17437,42501,3330,22816
29483,13619,34870,53815,20761,10240,20493,31232,20509,41733,770,24864
30251,13363,36406,55351,21529,9984,20493,30464,27165,29957,3330,20256
50731,38195,62006,16184,36377,9728,19213,31488,21789,34053,10754,24608
3884,61747,20791,40760,45593,10752,14093,30464,25373,31493,8962,13600
18987,64818,23350,42295,15129,9728,13069,34304,23581,31749,18178,17184
38187,22579,46902,1080,27929,9984,9485,44032,32285,20997,14338,24096
43563,28979,54070,7736,32025,9984,10253,41984,24093,25605,16130,17184
45099,30515,56886,10552,33817,10240,10509,39680,23837,28165,9986,17952
46123,29491,57398,11064,32281,9728,23821,54784,27165,34821,12034,21024
28459,8243,36150,55351,20761,9472,18189,40448,23325,33029,22786,10784
49707,31283,62774,16440,35609,10240,24845,44288,15389,36357,9474,17952
15403,55858,23094,41783,12569,9216,14861,37376,24605,32261,28674,17184
43051,27699,54070,7736,29209,13056,22797,40704,25373,38149,22274,11040
62507,47411,15415,35384,40729,9472,20749,41728,26397,38661,20994,13344
48683,28723,63030,17464,30489,10240,34829,60416,25117,41733,26882,17184
53547,32563,1847,21816,33305,9984,32269,46592,19997,43525,23810,25888
24363,65074,32566,52023,12825,10240,30477,51712,19741,50693,19202,24864
27691,3891,36150,55351,15385,10240,37133,52224,17437,56325,23042,18976
31275,7219,41270,60727,17689,9728,29965,50432,24093,53509,23298,29728
45099,23091,58166,12600,27161,12544,47629,45824,28701,59653,22018,25888
35627,11315,45878,568,22041,9984,51469,6657,12829,5126,38146,40736
56107,35379,5175,25400,32793,10496,54797,13056,5405,55557,32770,22048
43563,19507,55094,9784,24601,9984,52237,26112,48157,58117,26114,31008
27179,819,35382,54583,11033,10240,53517,33024,24093,51717,27906,35616
47403,23859,61238,15160,25113,10496,47885,32000,13853,61957,28418,39712
41259,17203,54838,8760,22809,13056,57101,42752,13597,52997,25858,43808
37419,12595,50998,4152,18457,13568,6158,39680,13853,62213,33026,42272
62763,40499,17463,36664,34585,11008,63757,32768,6941,6406,32770,44832
45867,21043,62006,15672,23577,12032,65037,26368,25629,9478,36098,51488
49451,26931,1847,20792,24345,13568,7182,19968,18717,3334,22018,51488
27435,65074,39222,57911,8473,10240,14606,15104,7453,16646,26370,33824
50219,26931,1591,20792,24089,10496,11278,18176,3357,11782,22018,41760
51499,28211,4151,23096,25625,10240,12302,21504,5405,20486,22530,42016
52011,29235,4407,23608,25625,9984,18446,24064,1309,19462,26114,45344
53547,32819,6199,25144,27161,10496,20750,17408,29,27398,25602,46880
27179,1331,38966,57143,7449,9728,18702,20736,57884,21766,20738,40736
31019,5683,43062,61495,10265,10240,15374,15616,62492,21510,30210,45856
36395,12851,50230,2616,13849,10240,13326,16640,63516,20742,24322,46112
53547,35635,5943,24888,28441,10496,14606,15104,57884,25606,8962,46368
35883,14643,50742,3128,14361,9984,11022,12032,52252,18438,17410,39968
63019,45107,17719,36920,30233,11776,18446,7168,48412,19974,22530,54048
2860,50483,25399,44088,35609,10496,18190,17152,46108,19206,18946,46624
52523,33843,6455,25144,24601,11264,14350,7936,49948,21766,17666,40736
24619,1587,37686,55607,4121,10240,14094,8704,51740,27398,21250,38688
31019,8243,44598,62007,9753,10496,7694,11264,48668,26886,19202,34080
47403,27187,64822,17976,19737,10496,16398,1280,48924,20998,13314,40480
14123,52018,23350,41015,63256,9728,13326,12544,48668,22022,19458,42272
51243,31027,3895,23096,20505,9984,10510,7168,47388,27142,9730,41760
26155,64818,37686,55863,4121,9472,4622,62719,46620,29190,15874,33568
43307,21555,59958,12856,17177,9728,1806,60159,35612,18182,9986,33824
48939,27699,311,19000,18969,9984,65293,1536,37660,17670,2050,29472
22059,60210,30774,49463,64792,10496,62477,512,38428,13574,61441,22816
39211,14899,53302,6968,10777,9728,59405,62207,42012,17158,5122,30752
42283,17971,56886,10296,14361,9728,63245,6400,39708,11526,4354,32544
29995,2867,40758,59447,3353,9984,64269,2560,40220,4102,770,17952
48427,24883,63798,16952,15385,10240,782,5120,41500,12550,2306,23584
34347,8499,45622,64567,7449,10496,54797,5888,41244,11526,514,33824
3628,48691,22583,41784,29209,9984,59405,1024,44060,7174,2306,28192
65067,43315,16951,35896,28185,11520,61197,1280,41500,10502,63489,22816
47147,21811,60470,12856,17433,12032,4110,2304,47132,10246,57089,26144
47659,21811,60470,13112,18457,9984,54029,0,47644,63493,63489,23328
34091,5171,43062,60471,8985,9472,782,65279,43804,4102,53249,33312
51499,25907,64822,17208,21017,10240,59405,60927,48924,8710,58369,32800
23083,56882,28214,46391,281,10752,782,65535,53532,6406,62721,22048
23339,56370,28214,45623,281,10240,62733,4864,46108,4870,60673,27936
23339,56114,28214,45367,64280,9728,1550,61951,50204,4102,61185,25888
46635,16691,56118,8248,14617,10240,58637,3840,40220,1542,59905,23328
51755,22835,62774,15160,17689,9728,62989,61951,47900,6150,55553,16928
24619,56370,27702,45623,281,10240,56077,48639,62748,59909,49409,13856
46635,17203,54326,7224,15129,9728,52493,6400,1309,3846,60417,29472
52011,23603,59702,12088,17945,10496,38669,7424,53020,10246,54017,24864
53291,24371,60726,13624,18969,10496,51469,15104,51228,57093,58881,16672
37419,6195,41782,59447,10009,9728,63501,3072,46876,49157,52993,10528
38955,7987,42806,60727,9241,13056,58125,2304,59676,50693,60929,16160
41771,12083,45622,64311,13849,10496,46349,1536,2589,45829,59649,12064
61227,33843,3895,22840,25881,9728,34317,65023,59932,41989,59905,16416
42795,10547,46390,64823,12825,10496,26893,4864,56604,38661,57089,17696
27435,57906,27958,45879,1561,9728,19725,17408,64028,25349,50945,26400
63275,34867,6199,25400,26905,10496,15117,11008,1821,30981,58625,19232
47147,14899,51510,4664,16921,12800,14605,8192,3613,27909,64513,21536
56107,25907,62262,15416,21529,10496,9997,15872,3101,27141,58113,9504
56875,27699,62774,15416,22553,10752,6413,19968,285,28421,62465,15904
28459,58674,27958,46135,2585,10496,6925,25088,9757,33029,60929,7968
29483,59186,27958,46647,4121,10240,1293,31744,18461,27653,1282,6944
31531,62514,31030,49207,5145,9984,64524,22784,13597,24581,11778,9248
35371,819,34870,53047,7193,9984,61452,30464,16413,23813,9218,8224
35627,1843,35382,53559,8217,10240,58892,31744,13085,19461,3330,11040
61995,31795,2359,21816,23321,11008,56588,27136,15901,12293,11266,9760
59179,28211,64822,18488,23065,8960,47628,36096,12829,18181,9986,12320
1836,38963,7479,26936,29209,10496,45836,35840,17949,11013,6914,9504
30763,61746,28470,47159,6681,10240,49420,32512,16413,11013,11778,20768
64555,37939,4919,24120,30489,11264,49164,35584,14109,11525,5378,17184
55083,26675,59190,12600,22553,10752,55820,28160,19741,14341,3842,11808
56107,28979,60726,14136,22297,10496,59916,35840,30237,18437,3330,11808
49451,20531,54326,7992,21785,13056,57868,39168,19229,15621,3074,14112
60715,35123,2359,21304,27161,11008,58124,37120,26397,28421,62977,9504
28715,61490,27958,46135,3865,10752,525,33024,26653,29445,15618,11040
45867,16691,50230,2872,15897,9984,7181,35072,33309,26629,9730,5920
48683,20531,54582,7736,16921,9984,12557,34560,34845,19205,13826,10016
33579,5939,37942,56119,8985,10240,16397,35328,37405,28421,12034,20768
36139,9267,41782,59703,7961,9728,14093,44800,37149,30213,14082,24864
57387,32819,2359,21304,23577,9728,18957,45568,37917,27909,16130,23328
43563,18995,52790,5944,14617,9728,10765,43008,35613,25093,14850,23584
28971,1075,33846,52279,4889,9984,18189,38656,35357,33029,19202,24608
30251,2867,35126,53559,6169,9728,12301,43008,28189,31749,19970,31520
51755,27699,61238,14904,21273,9984,17421,40192,35101,33797,22018,14880
40747,14643,48950,1848,13849,13056,23309,34816,38685,33541,20482,19232
37419,10547,44342,63031,11033,10240,22285,49920,38429,36101,18690,14368
23851,59698,28214,46903,793,10496,28429,45056,37661,31749,28418,21792
42539,16179,50998,4664,10009,10240,21261,38912,44061,30469,32002,13600
50219,25395,60470,14392,15641,10240,22797,37120,33821,30981,23810,19232
24619,60210,28726,47415,63512,13056,17165,37120,40989,33797,28162,25120
36395,6963,43830,62263,6425,10240,21773,34560,34589,31749,19202,32032
53035,27699,64822,18488,16409,11008,18701,43264,35357,38405,26370,40736
53035,27699,64310,18488,13337,10496,13325,33536,29725,36613,26626,32032
58411,34867,6199,25400,15385,9984,13837,39680,27933,36101,23042,33824
46379,21555,56886,10808,9753,9472,18189,33024,28957,46597,26626,35616
48939,24627,59446,13624,11801,10240,22029,18944,27421,44805,21762,35872
31275,4147,37942,57143,65304,9472,23309,29184,23069,42501,16130,47648
27691,65330,33078,53047,1049,9984,28685,29440,29213,47877,15106,33312
63019,42803,10551,31288,27673,13056,28173,33280,27933,49669,19970,38176
41003,16435,49206,3896,12313,9472,33805,36096,27933,51205,21250,37920
28971,3379,34614,54071,2329,10240,44045,20480,15133,62981,23042,35104
52779,31539,63798,19256,16921,10240,45069,25344,21021,1286,18434,33056
26411,1587,32054,52023,60952,11776,40717,25600,21021,1030,16386,41760
43307,22835,53046,7992,8985,9984,43789,18688,15389,262,21506,46112
47659,26163,57654,12856,12569,8960,41229,17408,17181,64005,16898,37920
37163,13875,43574,63799,64792,13312,44813,20224,19485,63493,20738,37920
41003,19763,47926,2360,62744,9728,46605,11776,9757,2054,15618,39200
49195,29491,57910,12856,3865,12032,52493,23552,14365,4102,16642,36384
38955,18227,44598,64823,60696,9728,48909,15360,8989,11014,19458,50464
59947,42803,4407,25144,10521,10496,41997,14592,1565,65029,17154,42016
61483,44083,4407,25400,7961,11520,47117,3072,7453,4102,13058,39200
38955,17203,41526,62263,60184,10240,42509,8192,7197,63237,2,37920
23851,64050,22582,42551,48152,9728,39437,2048,64284,6918,4098,37152
28715,5683,28470,48695,50456,10496,41485,9216,59932,9222,2,39200
33835,10035,34358,54583,55576,9472,43533,11008,58908,11526,1538,35104
