sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12
2348,9520,39988,11575,64538,10240,19975,23320,59411,4358,16642,36896
29228,39728,5429,43831,18715,10240,22791,23832,51475,9990,8194,39200
7724,15408,45620,16951,2843,12800,28167,21272,49683,9990,8194,38176
21036,29744,62260,34103,13595,9472,29447,19224,52755,4102,5890,49440
9772,17200,48436,20023,8731,9472,20231,20504,56339,6918,5890,40992
65067,4912,35124,6199,65050,9728,22279,14872,49683,4102,6402,37152
7468,15920,45108,16183,7195,10240,26375,17688,46099,64261,8706,43296
10796,18992,49204,20791,8731,9728,17671,13592,51731,5638,10242,42784
15916,23600,54324,26167,13595,9984,15879,15128,44563,59653,2050,44832
38188,49200,15157,53303,30235,9984,18951,11032,49171,3590,10754,40480
15148,25136,53556,25143,14107,9984,18183,8216,58643,6662,8706,34336
40748,52272,17461,55607,32795,9728,26887,18968,49683,64517,1538,45088
28460,38960,3893,40759,23067,9728,25863,10008,49683,4870,5122,36128
16428,24368,54580,25143,13595,10240,20743,8728,47891,262,1794,45600
1324,6704,36148,6711,2331,9984,29191,4888,42003,6,8962,50208
39468,50224,15669,53047,26395,11008,31239,9496,45331,1030,13058,34592
37420,47408,13621,50743,25115,13824,29447,7704,50707,59397,5634,38944
35628,46640,13109,49975,27675,9984,39943,9496,36627,63749,5378,34336
52524,64048,32053,4152,38427,11008,31495,61207,47635,61189,13058,35872
29484,38704,4917,41783,22299,9728,39431,6680,49171,59909,4866,32544
17964,26160,57140,27447,14619,10240,38407,11544,49171,3078,8450,35104
38188,49712,15669,52791,29211,10752,45575,9496,49427,518,1538,37408
29484,39216,6965,43575,23323,9728,38919,5912,49683,3590,3330,36640
18732,27184,60468,30519,15131,9728,33543,6168,50451,57861,4354,28704
34604,46128,14645,51511,27163,11264,33031,10520,47891,61445,13058,31520
11564,22064,54324,24375,11547,10240,40199,3096,53267,60677,1026,26144
64811,8496,40244,9015,3355,10752,34055,62231,44563,59397,63233,28448
18732,32304,64052,34615,17947,10240,35335,7448,47379,59141,514,32288
3884,17200,49204,18231,9499,9984,40455,8472,54547,57349,6402,26912
25644,42800,10549,46903,25627,9728,34567,60695,48659,59397,65281,31776
8492,23600,54324,24887,12571,9472,41223,11032,43539,59397,8962,32288
24876,47152,14133,50999,29211,9216,37383,9496,52755,56325,2818,27680
11052,39984,62772,32055,16923,14080,33543,3864,44051,46597,7682,24096
55339,13616,41268,10807,4891,9728,36871,4120,41235,46853,63233,31520
24620,51248,14133,50743,25883,11776,27911,24,57875,53765,4610,27936
64811,24624,52532,22071,8987,13824,39175,280,41491,51973,3586,24096
54827,15920,43572,12599,4891,10496,33031,4376,56339,49669,7682,16672
15148,46640,11317,46903,27931,12288,26375,3608,54803,50949,5634,27424
16172,48176,14133,49463,30491,9472,43015,3864,46355,48133,6402,29984
52011,14896,44340,13367,9755,10752,33031,64023,50963,49925,2050,22304
26412,60208,25653,62519,38683,9984,38407,7960,51987,43525,5122,28448
21036,50992,16437,53047,33307,11264,37127,64279,51731,44037,514,24608
18988,49456,16181,52535,31515,11008,35847,1304,48403,41477,4098,26912
7980,36912,4149,39223,23579,13312,28423,6936,50707,51973,65281,25888
17964,46896,16181,52023,31259,9984,27655,280,52243,52741,258,27680
51243,14896,48180,16951,11035,10240,26887,24,53267,44293,63489,33056
52267,17712,51252,20023,12571,9984,18439,3608,45075,51973,4866,21024
43051,5680,40500,9015,9755,10752,20999,3864,50451,47877,6402,21536
48939,12592,46388,14903,12059,10496,26631,14104,47379,53253,4866,26656
7468,35120,6197,41271,24859,13056,25095,12312,50195,51205,11522,22816
53547,13616,47668,17719,12571,12288,20743,11800,51475,45829,4866,31264
4396,32816,2357,37687,21275,9984,25863,11800,53267,49669,4866,20256
11308,39984,11317,47159,27163,9728,13319,9752,55827,49669,6402,11808
16172,46384,15413,51511,29467,10752,7687,15384,53523,46341,8706,23584
15916,45872,16437,52535,30491,10496,9479,4120,55059,50181,9986,23072
58411,16432,52788,21815,12827,10752,18951,5400,56083,54021,3586,26400
11564,40240,11573,47415,29723,10240,15879,13592,58643,54789,15874,22048
43307,4912,42292,11063,7451,9728,20231,18712,54291,52229,9218,15904
17196,52784,25141,61751,36891,10496,13831,10264,55315,57093,62977,18464
58411,25904,62772,33335,21275,13312,20999,17688,58131,55045,11010,21792
39979,2352,39988,8247,4635,10240,21511,20504,50451,54789,14594,20000
2860,30512,2613,37943,22043,9984,8967,18200,55315,56837,5122,20512
45867,4144,41012,9527,7451,10496,14855,21784,55827,49925,11266,23584
556,27184,1077,35639,23835,10240,12295,10776,57619,58885,13570,17184
6188,33584,8245,44087,27931,10240,7943,13336,59155,62981,3330,13344
8492,35120,10805,46391,28187,10240,14599,19736,52243,62213,16642,17696
47659,5424,45876,14391,11035,9472,17159,18456,58131,63749,9730,19488
9004,34352,9781,45111,27419,9472,13831,22552,57619,63237,17410,8992
50987,9008,48180,17207,8731,12544,19463,13592,58387,59397,10242,12832
1836,28208,1845,37175,22299,9728,26887,12568,57619,64773,11010,19488
58155,16944,53812,22839,12059,9984,15623,15640,55571,1286,2,13856
64043,20528,59956,29239,16667,10496,19975,13848,64531,60165,4866,13600
55851,9776,49716,18743,11291,10496,16135,18712,58131,60933,4098,17184
13100,35120,11573,46903,29979,9728,17159,18456,61459,1030,8962,27168
52011,2864,42548,11319,9499,9984,17671,14360,58643,64005,10242,15392
62251,14640,55348,24119,15387,13824,17415,19480,56083,1286,2562,14880
16684,39216,14133,48951,27931,10752,15623,18968,61459,2822,2562,3616
16172,39728,15925,51511,27675,10752,15367,19736,61459,58629,17154,19744
9772,32560,9013,43319,23835,9984,24071,26648,60691,61445,10498,14880
16428,40240,15925,51511,28955,10240,17671,21272,1812,63237,3586,18464
52523,6448,47924,16183,9755,9472,15111,18456,60435,1542,13058,18976
12076,35376,12341,46903,27419,10496,21767,15128,58899,6,5634,20768
15148,38704,15669,50487,29211,11008,17927,17176,56339,6406,8962,21536
57387,11056,53556,21559,13083,9984,16391,17432,60947,65029,16130,25120
59947,13872,56884,24631,16411,9984,17671,9496,54547,11270,4866,29216
14636,38192,15413,49719,32027,10496,16647,17944,58131,2054,10754,24352
4396,27952,3637,36919,25115,9728,19207,18200,55059,60677,6146,28960
42027,60975,34868,1079,5915,10496,19975,14872,58131,3590,4610,33824
63787,18480,60468,27959,23835,9728,23815,17688,55315,61445,10754,30240
50731,4912,45620,12343,13339,9984,11015,13080,55827,262,64769,27680
56875,11312,52788,19511,16411,9984,14599,12056,50451,63237,3586,23584
300,18992,62516,30007,23067,9728,11527,6680,57875,64517,4610,21280
53035,4400,47668,14391,14875,10240,10247,6168,54547,4102,11778,30240
16428,38192,15925,49719,34587,10496,10503,14616,52243,1030,7938,29216
17964,40752,18229,52535,37147,11008,13319,12056,45587,63749,2562,31264
14380,36912,13621,47415,33563,12544,9223,7704,46355,63237,4098,26400
12076,33584,11317,44599,31259,12800,13831,6936,55571,57605,4098,28960
59435,11056,55860,22583,18971,12800,20487,5400,51475,58373,5890,35360
48939,65327,43572,10039,12571,9984,13319,9240,37651,60677,3074,41504
52779,5168,48436,14647,15899,10240,12295,7960,49683,55301,64257,36128
12844,33072,13365,45623,34587,9728,12039,3608,42771,58885,3586,36128
47659,63791,42036,7479,13083,9984,12039,5656,41747,58629,64001,25376
6956,27440,5173,37687,30235,9728,13575,4120,38675,58629,1538,40480
63019,17200,58932,25143,24091,10496,8711,62743,37907,60421,60929,27424
19244,39728,18229,51255,38427,10752,16135,4376,40723,61701,62209,32544
64555,17456,60980,27447,27931,12800,15623,61463,50707,262,258,37664
51243,2352,45108,11319,16667,11520,17927,5144,35603,60421,1282,24096
6444,26160,4149,36919,33307,8704,24071,3096,42771,62981,60161,23072
1068,22064,62004,28215,29211,9984,27911,5400,39443,55301,1538,27680
18732,41264,17205,50743,42267,10496,25607,7704,45075,58117,2050,31776
54571,6448,48180,13623,22811,9984,21255,1560,36883,55301,1282,32032
14892,35632,12853,45879,41499,12800,22535,63255,34835,56069,61441,29216
16684,39216,16693,48951,44315,10752,19719,3864,39443,57605,62977,33056
18476,40240,18485,51255,47387,10496,15623,57111,36115,62213,61185,30752
13612,34864,12853,45879,43803,11776,20999,3608,34835,61189,2306,24096
12076,33840,11573,44599,43035,9728,23815,65303,52243,60677,61697,21536
49195,1072,42292,7991,21787,10240,28679,64279,34579,60421,1794,29216
18732,38704,16949,49207,47387,11776,36871,1816,42515,57605,63745,23584
28204,48688,28469,61495,53531,9984,36359,6680,44307,61957,10754,25120
1580,17712,62260,28471,33819,9728,28935,4632,42771,63493,5378,30240
20268,39728,18997,52279,49435,10496,30983,3864,42771,1542,7938,51488
2860,19760,64052,30263,39195,13568,21255,8728,48915,518,2306,41248
13612,30000,10805,43319,48411,9728,15111,12056,46355,58885,5634,34336
49195,62511,41524,6455,27931,9984,27143,11032,42259,54789,12546,34592
10540,29232,8501,40503,49691,9984,26119,17432,40723,45829,8962,35616
12844,32560,11573,43319,49179,10752,20231,20504,50195,50181,10242,25888
1068,20272,64308,30007,42523,10496,25351,21272,44563,47621,9986,30752
50475,2608,46388,11831,31259,9984,22279,11800,45075,52229,3586,34080
53803,7984,51508,16695,34587,9984,16135,7192,46867,51717,8450,33312
7980,30768,9781,41527,49691,9984,17671,17944,44051,44805,16642,27168
11308,36656,14645,46647,53019,10496,16647,9752,47891,47621,12802,23328
27948,54832,35637,3128,65307,9984,18183,17944,42003,53765,8962,29216
62251,22832,65076,30263,44827,10240,12295,22296,47379,52485,16130,37664
11820,40240,18997,50487,54299,11520,16647,18712,46611,50437,19714,24352
52779,10288,56628,21303,37659,9728,14343,17176,50195,58373,21506,36896
44587,816,46388,11063,32795,9984,12807,26904,51731,58885,27394,35616
50987,7984,55604,20023,34843,9472,24583,25368,58131,55045,21250,26144
9260,36912,19765,50999,53531,10496,25351,24344,42771,41733,19714,27424
7468,37168,20021,50487,54043,10752,21255,17944,57619,51461,24834,31008
63531,30000,12597,43575,50459,9728,17927,29720,53523,52229,31490,29216
812,29232,13621,44087,50459,10496,16647,19224,53267,44037,23042,21536
39467,5168,52020,15927,34075,10240,11783,26136,55827,51205,24834,16416
50731,21040,3125,32823,44571,13056,17159,21272,59411,51461,14594,23328
31787,63279,44596,8247,31515,9984,17671,29720,43795,49157,29186,16160
300,34864,19253,49463,55579,10496,13063,27416,55059,53765,18690,23840
63275,32816,17717,48183,54811,10496,20999,27416,50451,56325,27650,21792
47659,20784,4405,34103,47131,9728,12551,28184,56851,50437,28418,18464
54827,27440,10549,40503,52251,12800,17415,27416,51475,52229,24066,18720
44587,14128,63284,26423,42779,9472,18439,28440,51987,53253,27394,27168
51755,18224,2613,32311,46363,10752,10247,32792,47635,58629,29954,20256
57387,27696,11061,41527,50459,10240,16647,28952,51475,58117,27906,25632
62507,31536,16693,46647,54299,10240,8967,31768,49171,61957,24834,17184
62251,33584,20021,49975,54555,10240,16903,29464,52499,59909,24578,18208
52779,24112,8757,38199,49179,10496,15111,32024,51987,65029,28674,27936
3628,43056,27957,58679,61467,10496,24583,30488,45843,64773,28930,20000
46379,15152,64564,28471,45851,9984,24583,37144,41747,64261,27394,24352
27947,58927,43828,6711,28443,9728,19975,36888,45587,63493,24066,26400
36651,1840,52020,14903,37659,9728,24839,38936,47635,4102,25602,25120
56619,24112,9781,39479,52251,9984,22791,32024,38163,2054,26114,14624
60715,28208,13877,43063,54555,9472,17159,30488,42515,6150,25602,21536
12332,48944,33845,63799,2844,11008,18439,36888,42003,4614,31746,25632
300,35120,19253,48951,60443,10240,24839,30744,42259,3846,27906,26656
53803,20272,4661,34359,48667,9472,24071,38168,38419,63237,25602,26656
3628,38192,21813,51255,61467,11008,27143,31256,36115,8710,25346,17184
56875,24624,7989,37175,52251,10240,27143,29976,35091,7174,30722,26400
57131,22832,5941,35127,52251,13312,23047,28696,38931,7430,21762,32032
46891,11312,60468,23607,43803,13824,23815,40728,34067,7174,27394,25376
34091,62255,43572,6455,34075,9984,24583,34328,37651,3846,25602,27168
55595,21808,3637,33079,48923,10240,16903,40216,37139,6150,19970,31008
59179,23600,6197,35639,50203,9728,11527,37144,38163,10502,32770,25632
59179,26160,7733,36919,52763,10240,9991,39960,31763,3590,27138,30496
43051,10032,54324,16951,40475,10240,11783,42520,26387,12294,18178,31264
47915,13872,58164,21559,42011,9984,9223,40984,30995,6662,34818,30752
58667,25648,4661,34103,49179,13568,16647,32792,35859,6150,29442,36896
1324,36400,15413,45111,55323,10496,17159,30232,34835,1030,27138,26656
56363,24624,2613,31543,48411,9728,16135,39704,31507,7942,33794,29472
43051,10032,52788,14647,40219,10496,13575,36632,24083,7686,28930,27936
1580,36656,14645,43831,56091,9984,13319,27672,28947,64005,35842,25888
45099,11312,54068,16951,39707,12288,11783,31000,23059,60165,27394,32800
42283,9008,50484,12599,36891,10496,5895,29208,34835,64773,23042,34336
45355,12848,53556,16439,40987,9472,9991,34840,28691,4614,34050,29216
556,36400,12597,41527,56347,9472,5127,26392,25363,4358,33282,36640
5676,43824,18485,48183,60187,9984,11783,26136,21267,65285,29442,30752
39979,7984,46388,8759,36379,9472,13831,30488,33811,54021,24578,28704
46379,19504,53556,16183,41755,10496,9479,25368,26899,63749,30466,31008
556,39472,9781,38455,55323,9984,15623,30744,27155,52229,34306,29728
6188,45616,16181,45111,58395,10496,15111,22808,25875,64261,27906,36384
11820,52528,22837,51767,62747,10752,5127,28696,26387,51973,24834,31520
1324,42288,10293,38711,55067,10496,12551,21016,20499,54021,33794,38176
5676,44592,14645,44343,57627,9216,5127,19224,26643,47621,20738,28448
43563,14384,47156,9271,38171,11264,6663,26648,22035,46341,20738,36896
61739,35376,3125,31287,50715,9472,2311,20760,15635,46085,32002,26144
48939,21808,53044,15159,40987,10496,5895,16664,22035,47621,22018,37664
7724,50992,17717,46135,59419,12800,5383,16408,25875,43269,18434,28448
52523,27184,60980,22583,45083,13312,8455,16664,22291,46597,25602,30240
11820,54832,22837,51255,63003,10240,7943,17688,32275,45829,23810,30240
63787,40752,6709,34615,54811,10496,57606,9240,24339,47109,35074,27168
50219,25904,57140,18487,45083,10240,2823,11544,27667,47621,33538,22816
53035,29744,60468,22327,48411,9984,58374,10776,18963,42501,22786,23840
56619,33584,53,27959,50971,9472,55302,10264,28179,37893,20738,27936
44331,19248,48948,11575,41499,10496,62470,22296,26387,40453,24322,20256
47915,23344,52532,15671,44059,10240,59398,16408,22035,43525,26114,16160
2604,47152,9781,39735,58907,10240,59142,8984,27923,37637,27138,18208
51755,29232,57908,20535,47387,9984,61190,10776,16403,41733,7938,15904
56363,34864,61236,24631,49947,9984,263,13080,16659,30981,25090,14880
12844,59440,21301,51255,1052,10496,775,8984,25619,34821,24322,20000
65323,45104,6453,35383,56603,9984,62726,14872,46867,35333,26626,17952
1324,45360,6197,35127,61723,13312,61958,12312,46099,39429,29442,12064
17196,63792,25653,55607,11036,13568,56070,15640,43283,35845,27138,10272
8492,55856,15925,45623,3356,10752,64006,11544,42771,31749,32002,10016
11564,58928,19253,49719,6172,10240,3591,64023,41235,28933,15874,12832
41259,21040,45620,8759,45595,9472,8455,5400,39699,33541,17410,11296
41003,24624,48436,11831,48155,9728,65286,63767,35603,30213,9730,15136
15660,3121,28725,59959,11548,10240,7943,64279,44307,29445,8706,14880
47403,31024,54836,18999,54299,10240,62982,3096,34067,35589,12546,7968
4140,57904,16437,47159,5660,9984,65286,62999,36115,43269,12802,17952
42539,27184,49716,13879,54811,11520,55302,7448,30995,39941,15106,16928
58155,43056,2101,32311,284,9984,53254,2072,39187,36357,16642,18208
47403,27952,52276,16183,56091,9472,59910,3864,39699,37893,17154,25120
19756,6449,32309,63799,20252,10496,56326,15384,38675,40197,16130,25376
46635,29232,54836,18999,59163,9472,60934,7960,35091,37125,3074,9504
300,53808,13621,44599,8476,9472,58630,14616,37907,39685,13570,19488
5676,58160,19509,50743,11036,8448,57350,4376,37395,37893,9474,22048
5420,61232,20021,50999,12828,10240,52486,5912,31507,39173,2818,22816
41771,28720,53044,17463,58907,11776,50438,5144,36883,37637,2050,21536
53291,42288,2357,32823,1564,9984,57862,5912,46355,37381,3842,24608
56107,46640,5173,35895,3356,9984,56582,10264,46099,36869,6146,18464
50219,44848,4661,35127,5148,9728,53766,4120,49683,45317,6658,20256
64555,59952,20789,51767,14108,11264,64006,3608,57107,43013,11522,20000
40747,38448,61492,26423,63259,9728,61702,536,55315,46597,55297,19488
57387,61232,19253,50743,12828,10240,63238,7448,60179,43525,60929,9760
47915,45616,2869,33591,1052,9984,8455,9752,47123,43525,4866,17440
64555,817,24629,55863,16924,10496,12807,12568,48659,45573,8194,17184
36395,37168,59444,23863,63771,10752,3335,4888,47123,50693,258,18720
7980,13617,36149,2616,23068,10752,14855,16152,51731,53253,8962,24864
48427,48176,5429,36407,6172,14080,519,23832,50451,49669,64513,14880
47403,46896,3637,34359,4892,9984,2055,19736,46355,59909,13570,12064
45099,48176,4917,35383,6684,10240,62982,17176,43539,59141,1282,22304
47659,53296,7989,38967,9500,9728,62726,26136,46867,58117,2306,16672
56875,64560,19765,51255,16156,9984,64518,31512,47891,59653,4866,24352
60203,2353,23093,54327,18204,10752,8199,23064,47379,62213,9730,18976
26667,27440,46644,10295,58907,10240,5127,28952,49683,62981,7938,21536
64299,4913,25141,56631,20508,9984,2055,27928,50451,57093,2562,27424
300,7473,26421,57655,22300,11008,8967,30488,47379,53765,8706,16672
32299,34352,54068,17975,63515,10496,13575,26648,49939,62213,2306,21536
52523,56368,10805,41527,10780,9728,13575,31768,56083,64261,65281,27424
55851,59184,13877,44343,12316,10240,13575,30232,51731,3334,2818,18720
59179,64560,19509,50231,16668,13568,13831,36632,52243,518,11778,26656
25131,25904,44596,7735,56603,9728,16391,33304,58899,4102,14594,29216
556,7473,25909,57399,17436,9728,15111,32536,56339,2822,14338,30240
1324,7985,27445,58423,17436,10752,15367,25368,44563,61189,13570,25120
15148,25393,44853,11064,28444,11776,12551,28440,48659,59653,11266,31008
38699,42800,61748,25655,63771,10496,12039,27672,54291,64517,7170,28960
24619,24880,43828,7223,51483,9728,8199,30232,53523,63237,20226,31776
46379,49968,4149,34103,3612,9984,7943,24856,54803,59141,12546,29216
48683,54832,8245,38711,5148,9728,2311,26904,59411,59141,7426,35616
1068,7729,27701,58423,17948,11520,18439,24088,54547,51973,2818,28448
56363,60720,14901,45879,14364,13312,17159,27928,53011,63493,10498,28960
60971,63536,19253,50743,16668,10496,23047,25368,59923,59397,6146,34336
48427,49968,4917,35639,7196,9472,19463,27672,54803,59909,14850,25632
37675,36912,57908,22583,63259,7936,21767,26392,43027,57605,2818,32032
64555,2353,22581,53559,18972,12288,14599,29720,48147,63493,7682,30496
40747,41008,59956,24375,540,10240,12039,33048,44307,63749,7426,37920
2092,2097,23349,54839,19996,11520,11271,22296,47379,57349,64769,28704
50475,49712,1845,32055,7708,9728,13831,31512,52499,59141,3330,34848
18988,21041,40757,7736,30236,9728,6919,23832,44051,57605,4866,43040
18476,20273,38965,5944,31004,11008,4871,22296,53523,56069,61185,46368
4396,5937,23093,54583,19740,10240,7943,24344,48915,59653,16898,45344
38443,33328,50484,14903,62491,10240,9991,30744,43539,58117,16898,39456
54827,52528,4149,34871,5916,13568,13063,25624,46611,56581,9474,39200
48427,44592,62772,27447,2332,13056,15367,26392,46099,62469,7682,41248
8236,7985,26165,57655,21532,10496,12807,31512,48915,63237,7170,46880
58155,55344,8501,38455,10012,9984,15879,31000,42259,58117,2562,41504
10284,10033,28981,60215,21788,9984,20487,29464,45587,61445,4610,42784
16684,16689,36149,1848,26652,11264,24583,31512,47123,58885,5122,33824
58923,57136,9525,39991,10268,9728,26887,27928,46611,61189,15106,35360
44843,41008,57908,21815,65307,10496,26119,26904,49939,55045,18434,49952
50219,46128,63796,28215,3868,9984,29191,43800,49683,61445,13826,41504
41259,36912,53300,17463,64795,11520,28679,27672,51987,64261,12546,44064
38955,34096,50996,15415,61723,10240,30215,31512,51731,57861,11778,34592
18476,21297,39477,5688,31516,10496,26119,29208,47891,65285,10498,34592
3116,3633,20277,50999,18716,11008,25095,24600,52755,60677,11778,39712
56619,55088,6197,36663,9756,10240,28679,34840,48915,60677,10754,34080
63019,61744,13621,43831,13596,9728,29703,27160,54291,59397,5122,40992
44,1073,17717,48183,16668,9984,26119,28184,51987,56069,7170,39712
33579,29232,44340,7735,60187,10240,28679,29720,37139,59909,2818,43296
55339,54832,4149,33847,11292,10496,24583,21784,39699,63237,10242,39200
58667,56880,7477,37431,13596,9472,23303,24856,36115,62981,11778,41760
64811,62256,12341,42551,16156,10240,21255,28696,37651,57861,4866,41504
65067,62000,12853,43319,16668,10240,26887,23064,43027,62725,15106,44832
4908,1073,18485,49207,21276,9728,27399,30232,40723,61445,14082,46112
62507,57392,8245,38711,15388,10496,30727,27928,38163,61189,13058,36128
3628,62768,14133,44855,17692,10240,30727,36120,39187,62725,8450,37152
52523,45104,60980,25143,7452,10240,29191,28440,39955,60677,8706,29984
9516,2609,21813,52279,23324,11520,38407,26392,37139,3078,11778,37408
6700,305,17205,48183,20508,10496,31495,36888,41747,56069,20482,39200
57387,48688,53,30007,8988,10496,36359,32280,43795,61189,15874,41504
60971,52784,4149,34359,10780,9728,32775,38680,36627,61701,13826,31008
64811,57136,8245,38455,15132,10240,41223,30488,41491,64517,3842,36640
4908,64560,14389,45111,20252,10496,41223,30232,41747,58373,14338,41760
54827,45872,62004,25655,8220,13824,44807,32792,43539,62725,12290,31520
300,57392,8757,38967,16156,13056,36615,29208,42259,57861,8194,34080
50219,39984,55092,18999,6428,11520,36871,36632,42003,65029,11522,38688
63787,57648,6453,36407,16156,9984,41479,33304,50707,4614,13826,30496
3116,305,13109,43575,21276,9984,45831,32024,47635,6,13058,38688
52267,46384,59188,22583,9244,10496,35847,38680,35859,62725,16898,34080
52779,46896,59956,24119,9756,9984,35847,30488,36371,58629,22018,36384
1580,62256,10293,40759,17180,13056,40455,37400,38931,59397,17922,39200
6188,2353,16693,47159,24604,12800,41223,36120,39955,59141,14850,34336
61739,57392,5173,35127,17436,9984,39431,37912,38163,53765,18690,41248
64811,59952,9013,39223,21020,9984,40711,42776,39699,57349,29954,38688
5932,5681,19253,49463,27676,10240,38407,44824,32275,56325,15874,36896
6444,5681,19253,50231,27932,10752,28935,36120,36627,64005,25346,32800
5932,6961,21045,51767,26908,10240,34055,34328,33811,55301,20482,38432
56619,57648,4405,33847,19996,10496,23815,28952,30739,55813,27138,36640
7724,11313,25653,55863,32028,10240,29959,23064,28435,50949,25858,30240
39467,39216,51252,13879,7452,9472,38663,37656,33299,64773,24322,36896
5932,8241,22837,52279,32540,10752,37127,29720,31507,52741,25346,27936
46379,42544,54836,16951,10268,10752,38919,41240,36115,57861,14338,28704
14380,15665,29237,58679,35356,11008,41479,40984,34323,65285,16386,28704
3628,4145,16949,45879,27164,10496,37895,35608,37907,6,15874,27168
51243,48688,62260,24375,14876,9728,30471,33048,31507,59141,19202,21536
44331,39984,52788,14391,8476,9984,26631,46104,32787,55301,16130,36640
4908,2097,15413,44343,24604,12032,16647,37912,38675,54533,23554,29472
9004,4657,19765,48439,29468,11776,15367,35352,33299,51205,22018,32288
12332,9009,23349,51767,30236,9728,14599,29720,30227,47109,25858,27424
64299,59696,6709,34871,21020,10240,7431,42008,30227,49925,28418,27168
48939,41264,53300,14903,7964,10496,21767,39960,37907,45573,19458,29984
49963,41776,54836,16183,7452,9984,11527,47896,30483,46341,22786,28448
22828,20529,35381,64055,36124,9472,15879,34072,36883,54021,23042,25376
56875,52016,62772,24887,13084,10496,13831,26904,43539,50949,16642,24608
11820,7985,21045,49975,27676,9984,15111,32536,46611,44805,21506,24608
14380,11313,23605,52535,29724,10752,15111,33304,43795,51461,18434,18464
55595,49200,59956,22071,11292,9984,13575,26904,42259,49925,28930,23328
54571,49456,59700,22071,10268,13056,14855,41240,37395,56837,19714,20256
14124,13361,25397,53815,29212,9472,13063,50200,41747,53253,30978,13088
13612,14385,27189,56119,30492,9472,64518,48408,36883,47365,23042,22560
49707,48432,56372,17975,8476,10240,775,24344,36627,47621,25090,15136
49707,46896,56628,18487,7708,9728,25863,29976,33555,44549,23554,21792
49195,48944,57652,19255,8220,10496,33543,30744,30739,50693,19202,24608
5420,7217,17205,45111,22044,9728,17159,28440,39699,55813,16386,19232
812,1329,10805,38455,18204,13568,8455,31000,33299,54021,16642,23072
45355,43056,51764,12343,2588,9984,14599,31768,33299,48133,12290,27680
64555,64048,8757,36663,15132,9472,30215,25368,46355,56581,16386,19744
31276,35377,45877,9784,38940,11008,16647,25624,40979,55301,10242,19744
13868,16689,26421,54583,27420,11264,9735,29208,33555,59397,13570,19232
10284,12081,21557,49463,24860,9984,6407,21528,38931,56837,18434,19744
65067,65072,9013,36919,16412,13312,64518,31256,41747,47877,9986,22048
45355,43312,51508,12855,2588,9472,12295,33048,38163,54021,14850,17696
52267,51504,58676,20023,7196,10496,14343,26648,47891,52741,10498,20000
54059,52528,59956,21303,7964,10240,13063,32536,40211,61701,18946,21024
56875,54064,62004,23607,9756,9984,13319,25880,40211,50949,7938,22048
64043,62000,5173,32823,14364,13568,11015,32536,35091,55301,10498,27680
20268,19761,28213,56375,28956,11264,4103,25880,33811,48645,13826,18976
35884,37169,46645,10296,40476,10752,11783,20248,34579,54789,59393,23072
6444,3121,11061,38711,18204,9728,14599,24600,41491,49669,2,21280
56363,50736,58420,20023,6428,9984,14599,18456,42003,50437,4866,28704
61739,56368,63284,24631,7708,13568,12295,19480,45331,49157,2818,34080
17964,15921,23861,52023,23068,9984,8711,22296,39443,49413,1026,35360
22316,20785,29493,57911,27164,10240,14343,12312,42515,49669,64769,25120
37420,38193,47413,11576,38172,11008,4871,18200,39955,48389,58113,24864
22572,20017,29493,57399,27676,11264,7687,16664,46355,45061,4098,24096
62763,56624,64564,26423,9756,10240,62982,15896,32275,48901,7426,24352
3116,63792,6197,34103,14876,9728,5127,16664,34835,45829,3074,37152
17452,13617,22325,49975,24860,11776,61702,12568,44307,44549,64257,31776
11820,8753,16693,44343,19740,9984,57350,14104,42259,47621,4866,30752
20268,17201,26165,54839,26140,14336,63238,9496,46867,45061,64513,31776
19500,16177,24629,52023,24092,10240,3591,10520,35603,45829,63745,32032
8492,3633,11573,39479,16156,14336,2311,21528,37651,43013,770,33568
37932,37425,46645,10296,39452,10240,7,19992,39955,47877,58625,32288
7212,4145,10549,38711,18204,10240,61702,8216,46867,45829,58625,27168
55595,49200,55604,17719,5660,9984,60166,5656,33555,50949,64257,19232
12844,7985,15925,44343,22300,9984,56838,4376,34323,31237,1282,18976
15916,12081,19765,48439,25628,9728,61702,8984,30483,38661,57345,26912
55083,46640,53812,15415,4380,9984,59398,9752,40467,45317,55809,20768
11052,7985,15413,43575,23836,10496,57862,11544,36115,41477,54529,19488
15660,12337,21045,49463,25884,12800,63238,12056,37139,48645,61697,25376
21292,18481,26677,54839,30492,10496,62726,5144,26387,47109,60161,32288
26412,22833,31797,60471,33308,9984,58630,11800,27155,36357,62465,22816
23852,20785,28981,58167,32540,11520,59398,1816,35859,38661,60417,26144
17452,11825,20021,48183,24604,13056,61702,61463,39699,41221,64257,25120
2348,61744,3637,31287,15388,9984,54534,60951,48659,34821,55041,21280
6700,49,8245,36663,17948,13824,54790,57623,53267,42757,57857,8480
23596,20529,28469,57143,31516,11008,2055,6680,51219,36101,47873,17184
12588,8753,16693,44855,23324,9984,3335,6936,47635,43525,56577,21024
63019,56880,64052,25655,13596,10496,7175,4888,37395,46853,55553,24864
12844,8497,17205,45111,25884,13056,13319,1816,27667,48389,60673,24608
65067,59696,1589,28983,16412,9728,6151,12312,29715,43013,2818,20000
