sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
20496,10793,60466,28935,55810,10752,10240,10496
20496,10793,60466,28935,55810,10752,10240,10496
25616,21545,3123,28167,56834,10496,10496,10496
25616,21545,3123,28167,56834,10496,10496,10496
26640,25385,9779,28679,56322,10496,10496,10752
26640,25385,9779,28679,56322,10496,10496,10752
27152,19241,2355,29191,57090,10752,10752,10752
27152,19241,2355,29191,57090,10752,10752,10752
30224,32041,16435,28679,56322,10752,10496,10496
30224,32041,16435,28679,56322,10752,10496,10496
32784,37161,21811,29447,56578,10496,10240,10752
32784,37161,21811,29447,56578,10496,10240,10752
20496,12073,59954,29191,57346,10752,10496,10752
20496,12073,59954,29191,57346,10752,10496,10752
24080,19497,1843,29447,57090,10496,10496,11008
24080,19497,1843,29447,57090,10496,10496,11008
30480,32809,18995,29447,56322,10752,10496,10752
30480,32809,18995,29447,56322,10752,10496,10752
22288,12329,59186,28935,56578,10752,10496,10752
22288,12329,59186,28935,56578,10752,10496,10752
30736,29737,15923,29703,56322,10496,10496,10496
30736,29737,15923,29703,56322,10496,10496,10496
35088,37417,23091,29447,57090,10752,10752,10752
35088,37417,23091,29447,57090,10752,10752,10752
29968,30505,15411,30215,58114,10752,10752,10752
29968,30505,15411,30215,58114,10752,10752,10752
22032,14377,563,28167,57346,11008,10752,10752
22032,14377,563,28167,57346,11008,10752,10752
26384,24617,7987,28423,57602,11008,10240,11008
26384,24617,7987,28423,57602,11008,10240,11008
27408,27433,14131,29447,56834,10752,10240,10752
27408,27433,14131,29447,56834,10752,10240,10752
15376,63016,45618,29191,56834,10752,10496,10752
15376,63016,45618,29191,56834,10752,10496,10752
18704,5673,52530,29703,56834,11008,10496,10752
18704,5673,52530,29703,56834,11008,10496,10752
20240,10793,59698,29191,56834,10752,10240,10752
20240,10793,59698,29191,56834,10752,10240,10752
25104,20009,2355,29703,56834,10752,10496,11008
25104,20009,2355,29703,56834,10752,10496,11008
38928,48425,35635,28935,56066,10496,10496,10752
38928,48425,35635,28935,56066,10496,10496,10752
30480,27689,12339,28935,57090,10752,10496,10752
30480,27689,12339,28935,57090,10752,10496,10752
33808,37161,19251,27399,56578,10752,10496,11008
33808,37161,19251,27399,56578,10752,10496,11008
33296,37417,22323,27911,56322,10752,10496,10496
33296,37417,22323,27911,56322,10752,10496,10496
31760,33321,18483,30983,57346,11008,10496,10752
31760,33321,18483,30983,57346,11008,10496,10752
18960,5161,50482,29447,57346,10752,10496,11008
18960,5161,50482,29447,57346,10752,10496,11008
26896,23849,6963,29191,56834,10752,10496,10496
26896,23849,6963,29191,56834,10752,10496,10496
31760,29737,15667,30471,57090,10752,10752,10752
31760,29737,15667,30471,57090,10752,10752,10752
21264,8489,57138,31239,57602,10752,10240,10752
21264,8489,57138,31239,57602,10752,10240,10752
36624,41769,25139,30215,56834,10752,10752,10752
36624,41769,25139,30215,56834,10752,10752,10752
40208,50217,35635,29959,56322,11008,10496,10752
40208,50217,35635,29959,56322,11008,10496,10752
17168,64552,46898,29959,57090,10496,10496,10752
17168,64552,46898,29959,57090,10496,10496,10752
18960,4905,53810,31239,57090,10496,10496,10752
18960,4905,53810,31239,57090,10496,10496,10752
31248,31273,14899,31495,57090,10752,10496,10752
31248,31273,14899,31495,57090,10752,10496,10752
40720,52777,38451,30471,57346,10752,10496,11008
40720,52777,38451,30471,57346,10752,10496,11008
25872,22057,5427,31495,56834,10752,10496,10752
25872,22057,5427,31495,56834,10752,10496,10752
23824,13865,63026,32519,57858,10752,10240,10752
23824,13865,63026,32519,57858,10752,10240,10752
31248,32809,17203,30727,57858,10496,10496,10752
31248,32809,17203,30727,57858,10496,10496,10752
32528,35881,21555,29191,57858,10752,10496,10752
32528,35881,21555,29191,57858,10752,10496,10752
35600,38185,23091,29703,57602,11008,10496,10752
35600,38185,23091,29703,57602,11008,10496,10752
30224,26665,10547,29703,58114,10752,10496,10752
30224,26665,10547,29703,58114,10752,10496,10752
25360,21289,3123,30215,57602,10752,10496,10752
25360,21289,3123,30215,57602,10752,10496,10752
33552,37161,21299,31495,57602,10496,10496,11008
33552,37161,21299,31495,57602,10496,10496,11008
22288,13609,60210,31495,57346,10752,10240,11008
22288,13609,60210,31495,57346,10752,10240,11008
30736,35625,20787,31495,57090,10752,10496,10752
30736,35625,20787,31495,57090,10752,10496,10752
17168,7465,52274,30983,56834,10752,10240,10752
17168,7465,52274,30983,56834,10752,10240,10752
21264,11049,58674,29703,57090,10752,10240,10752
21264,11049,58674,29703,57090,10752,10240,10752
25360,18985,1587,30727,56578,10752,10496,10752
25360,18985,1587,30727,56578,10752,10496,10752
36624,40745,23603,31495,57602,10496,10240,10752
36624,40745,23603,31495,57602,10496,10240,10752
28432,26409,11315,31239,57090,10752,10240,10752
28432,26409,11315,31239,57090,10752,10240,10752
32528,35369,18739,32519,56834,10752,10496,10496
32528,35369,18739,32519,56834,10752,10496,10496
17936,1577,48946,32775,57346,10496,10496,10752
17936,1577,48946,32775,57346,10496,10496,10752
28176,23081,8499,30727,57090,10496,10496,10752
28176,23081,8499,30727,57090,10496,10496,10752
24592,11817,59186,31239,56578,10752,10240,10752
24592,11817,59186,31239,56578,10752,10240,10752
26128,16937,819,32519,56578,10752,10496,10752
26128,16937,819,32519,56578,10752,10496,10752
27408,22057,7987,30983,56834,10496,10240,10752
27408,22057,7987,30983,56834,10496,10240,10752
40720,49705,34867,29191,57090,10496,10496,10752
40720,49705,34867,29191,57090,10496,10496,10752
19728,2601,49970,29447,56834,10496,10496,10496
19728,2601,49970,29447,56834,10496,10496,10496
28176,22057,7219,29703,56578,10752,10496,10752
28176,22057,7219,29703,56578,10752,10496,10752
32784,30249,14131,29703,56834,10496,10240,10496
32784,30249,14131,29703,56834,10496,10240,10496
23056,7977,54066,29959,57602,10752,10496,10496
23056,7977,54066,29959,57602,10752,10496,10496
36880,38441,24627,30215,57346,10752,10752,10752
36880,38441,24627,30215,57346,10752,10752,10752
42256,47657,33843,30471,57090,11008,10240,10752
42256,47657,33843,30471,57090,11008,10240,10752
26896,15913,64050,29447,56834,10752,10496,10752
26896,15913,64050,29447,56834,10752,10496,10752
16400,64552,47410,29959,56578,10496,10496,10496
16400,64552,47410,29959,56578,10496,10496,10496
35856,35113,20019,31495,57090,10752,10496,10752
35856,35113,20019,31495,57090,10752,10496,10752
22544,10025,59442,30471,56834,10752,10496,10752
22544,10025,59442,30471,56834,10752,10496,10752
26896,20009,1843,30983,56834,10496,10240,10752
26896,20009,1843,30983,56834,10496,10240,10752
27152,24105,8499,30215,56578,10752,10496,10496
27152,24105,8499,30215,56578,10752,10496,10496
31248,32041,16947,30471,56578,10752,10240,10752
31248,32041,16947,30471,56578,10752,10240,10752
16656,553,47154,29447,56322,10752,10496,11008
16656,553,47154,29447,56322,10752,10496,11008
35088,40745,27955,29447,56578,10752,10496,10496
35088,40745,27955,29447,56578,10752,10496,10496
29456,26153,12595,30471,56834,10496,10496,10752
29456,26153,12595,30471,56834,10496,10496,10752
22800,13865,62514,30727,56834,10752,10240,10752
22800,13865,62514,30727,56834,10752,10240,10752
33808,37929,23347,31495,56578,10752,10496,10752
33808,37929,23347,31495,56578,10752,10496,10752
34320,37929,23347,30727,56578,11008,10496,10752
34320,37929,23347,30727,56578,11008,10496,10752
23824,12585,61234,29959,57602,11008,10240,10752
23824,12585,61234,29959,57602,11008,10240,10752
32784,33321,17971,31239,56834,10496,10240,10496
32784,33321,17971,31239,56834,10496,10240,10496
36624,39465,24115,31239,57346,10752,10752,10752
36624,39465,24115,31239,57346,10752,10752,10752
29200,24361,9011,32775,57090,10752,10752,10752
29200,24361,9011,32775,57090,10752,10752,10752
27664,20009,4147,30983,57090,10752,10496,10496
27664,20009,4147,30983,57090,10752,10496,10496
30992,26153,11827,30983,57346,10752,10240,10496
30992,26153,11827,30983,57346,10752,10240,10496
34064,33065,18483,29959,57346,10496,10240,10496
34064,33065,18483,29959,57346,10496,10240,10496
34576,35113,22067,30471,57858,10752,10496,10752
34576,35113,22067,30471,57858,10752,10496,10752
32016,23849,10035,30727,58114,10496,10496,11008
32016,23849,10035,30727,58114,10496,10496,11008
27920,17449,2355,29191,57602,10496,10496,10752
27920,17449,2355,29191,57602,10496,10496,10752
39952,42025,29235,29191,57602,10752,10496,10752
39952,42025,29235,29191,57602,10752,10496,10752
34832,28457,15155,30215,57090,10496,10496,10752
34832,28457,15155,30215,57090,10496,10496,10752
28432,17449,1843,28679,56578,10496,10496,10752
28432,17449,1843,28679,56578,10496,10496,10752
43792,49705,38707,30471,56578,10496,10496,11008
43792,49705,38707,30471,56578,10496,10496,11008
24080,9513,59186,30983,56578,10752,10496,10752
24080,9513,59186,30983,56578,10752,10496,10752
25872,14889,65330,30727,56578,10496,10240,10496
25872,14889,65330,30727,56578,10496,10240,10496
34832,32041,17715,29959,57090,10752,10496,10496
34832,32041,17715,29959,57090,10752,10496,10496
32016,26153,11571,28935,57090,10496,10240,10496
32016,26153,11571,28935,57090,10496,10240,10496
24080,13353,61746,28935,56578,10752,10496,10752
24080,13353,61746,28935,56578,10752,10496,10752
36368,36393,21299,28679,56578,10752,10496,10496
36368,36393,21299,28679,56578,10752,10496,10496
35344,35881,23859,30727,56578,10752,10240,10752
35344,35881,23859,30727,56578,10752,10240,10752
23312,12073,60466,30471,56834,10752,10240,10752
23312,12073,60466,30471,56834,10752,10240,10752
26128,17705,2355,30727,56578,10752,10752,10496
26128,17705,2355,30727,56578,10752,10752,10496
30480,28969,15667,31495,56834,10752,10496,11008
30480,28969,15667,31495,56834,10752,10496,11008
34064,32553,18227,31239,56834,10496,10752,10752
34064,32553,18227,31239,56834,10496,10752,10752
23568,14889,563,29959,56066,10752,10752,10240
23568,14889,563,29959,56066,10752,10752,10240
28432,22825,7987,31239,56578,10496,10752,10496
28432,22825,7987,31239,56578,10496,10752,10496
32528,30249,16435,30727,56834,10496,10496,10496
32528,30249,16435,30727,56834,10496,10496,10496
23824,14889,51,29703,57090,10496,10496,10496
23824,14889,51,29703,57090,10496,10496,10496
28432,22825,7987,30471,55810,10496,10496,11008
28432,22825,7987,30471,55810,10496,10496,11008
25616,16425,2867,32007,56834,10752,10496,10752
25616,16425,2867,32007,56834,10752,10496,10752
22288,10281,58162,29703,56066,10752,10752,10752
22288,10281,58162,29703,56066,10752,10752,10752
29968,26409,13875,30471,56066,10752,10496,10752
29968,26409,13875,30471,56066,10752,10496,10752
17168,60968,43058,30727,56322,10496,10496,10496
17168,60968,43058,30727,56322,10496,10496,10496
32016,31529,18995,31495,56322,10752,10240,10496
32016,31529,18995,31495,56322,10752,10240,10496
42256,52521,40755,31239,56578,10496,10496,10752
42256,52521,40755,31239,56578,10496,10496,10752
28432,21801,9267,32263,56834,10752,10496,10752
28432,21801,9267,32263,56834,10752,10496,10752
22800,5929,54322,33287,57090,10752,10496,10752
22800,5929,54322,33287,57090,10752,10496,10752
24592,14633,307,31751,56834,10496,10496,10752
24592,14633,307,31751,56834,10496,10496,10752
35088,38441,26419,32007,56834,10752,10496,10496
35088,38441,26419,32007,56834,10752,10496,10496
40720,47657,35379,32263,57602,10752,10496,11008
40720,47657,35379,32263,57602,10752,10496,11008
23824,13609,64562,32519,56834,10752,10496,10752
23824,13609,64562,32519,56834,10752,10496,10752
26640,18729,5683,30983,56834,10496,10752,10752
26640,18729,5683,30983,56834,10496,10752,10752
28432,25129,12851,32007,56578,10496,10496,10496
28432,25129,12851,32007,56578,10496,10496,10496
31248,31785,18995,33799,56322,10752,10240,10496
31248,31785,18995,33799,56322,10752,10240,10496
16400,65320,48946,33543,56834,10752,10240,10752
16400,65320,48946,33543,56834,10752,10240,10752
27152,23593,10291,33031,57090,11008,10240,10496
27152,23593,10291,33031,57090,11008,10240,10496
30736,29225,16691,32775,56834,10496,10496,10496
30736,29225,16691,32775,56834,10496,10496,10496
33552,36137,23347,34055,56322,10752,10496,10752
33552,36137,23347,34055,56322,10752,10496,10752
37648,39977,25139,34311,56834,10752,10496,10496
37648,39977,25139,34311,56834,10752,10496,10496
24336,14633,61746,33799,56834,11008,10240,10752
