sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
53530,1841,36136,29959,49666,10240,10496,10752
53530,1841,36136,29959,49666,10240,10496,10752
59930,11057,42536,28935,49922,10752,10496,10496
59930,11057,42536,28935,49922,10752,10496,10496
62490,14129,45608,30727,51202,11008,10240,10496
62490,14129,45608,30727,51202,11008,10240,10496
40218,44848,17960,27911,50946,10752,10240,11008
40218,44848,17960,27911,50946,10752,10240,11008
45594,53040,24616,29959,50690,10752,10496,10752
45594,53040,24616,29959,50690,10752,10496,10752
49946,59952,30504,28167,50690,10752,10496,10752
49946,59952,30504,28167,50690,10752,10496,10752
64794,20785,50984,29191,50946,10496,10496,10496
64794,20785,50984,29191,50946,10496,10496,10496
61722,15921,47912,33799,50690,10752,10240,10496
61722,15921,47912,33799,50690,10752,10240,10496
53018,2353,36648,33287,50690,10496,10240,11008
53018,2353,36648,33287,50690,10496,10240,11008
36634,41264,15656,32007,48898,10496,10496,10752
36634,41264,15656,32007,48898,10496,10496,10752
40474,48432,20264,32263,49410,10496,10496,10496
40474,48432,20264,32263,49410,10496,10496,10496
46618,55344,26152,31495,49154,10496,10752,10496
46618,55344,26152,31495,49154,10496,10752,10496
51482,61232,30504,30983,48898,10752,10752,10752
51482,61232,30504,30983,48898,10752,10752,10752
795,21041,50984,28935,48898,10496,10240,10496
795,21041,50984,28935,48898,10496,10240,10496
62490,15921,46632,30471,49154,10752,10496,10752
62490,15921,46632,30471,49154,10752,10496,10752
49690,57136,27688,29703,48898,10752,10752,10752
49690,57136,27688,29703,48898,10752,10752,10752
53018,63024,32808,30471,49410,10496,10496,10752
53018,63024,32808,30471,49410,10496,10496,10752
5147,26161,54056,34823,49154,10496,10496,10496
5147,26161,54056,34823,49154,10496,10496,10496
60954,9777,41768,33287,48386,10752,10240,10752
60954,9777,41768,33287,48386,10752,10240,10752
63258,14129,45608,31751,49410,10752,10496,10752
63258,14129,45608,31751,49410,10752,10496,10752
40474,43056,17192,33543,48386,10752,10496,10496
40474,43056,17192,33543,48386,10752,10496,10496
46874,50992,23848,32263,48898,10496,10496,10752
46874,50992,23848,32263,48898,10496,10496,10752
48922,55344,27176,31751,48642,10496,10240,10752
48922,55344,27176,31751,48642,10496,10240,10752
52506,62000,32296,31751,49922,10496,10240,10496
52506,62000,32296,31751,49922,10496,10240,10496
5403,22577,53544,32263,48898,10752,10496,10752
5403,22577,53544,32263,48898,10752,10496,10752
65050,15409,47400,31495,48898,10752,10496,10752
65050,15409,47400,31495,48898,10752,10496,10752
51226,57136,28968,31495,48898,10752,10496,10752
51226,57136,28968,31495,48898,10752,10496,10752
27,16689,48680,31751,49154,10752,10496,10752
27,16689,48680,31751,49154,10752,10496,10752
51994,58928,30760,35335,48642,10752,10496,10752
51994,58928,30760,35335,48642,10752,10496,10752
10523,30001,59688,32775,48898,10752,10240,10752
10523,30001,59688,32775,48898,10752,10240,10752
40218,41520,16680,33287,48642,10752,10240,10752
40218,41520,16680,33287,48642,10752,10240,10752
42778,46640,21288,33031,48642,11008,10240,10496
42778,46640,21288,33031,48642,11008,10240,10496
49946,55088,27432,34311,48642,10496,10496,10752
49946,55088,27432,34311,48642,10496,10496,10752
64026,10801,44328,31239,48642,10496,10496,10496
64026,10801,44328,31239,48642,10496,10496,10496
3355,18993,51240,32007,49410,10752,10496,11008
3355,18993,51240,32007,49410,10752,10496,11008
61978,9777,44584,31751,49154,10752,10240,10752
61978,9777,44584,31751,49154,10752,10240,10752
53018,59184,31016,31239,50434,10496,10496,10496
53018,59184,31016,31239,50434,10496,10496,10496
56602,65072,36136,31751,49154,10752,10496,10496
56602,65072,36136,31751,49154,10752,10496,10496
60442,6961,41000,28679,48898,10752,10240,10752
60442,6961,41000,28679,48898,10752,10240,10752
64794,12593,45352,29447,49154,10752,10496,10496
64794,12593,45352,29447,49154,10752,10496,10496
11803,34353,62504,30471,48642,10496,10240,10752
11803,34353,62504,30471,48642,10496,10240,10752
45082,48432,21544,28935,48642,10752,10496,10752
45082,48432,21544,28935,48642,10752,10496,10752
51226,54832,26408,30215,48898,10752,10496,10752
51226,54832,26408,30215,48898,10752,10496,10752
53018,60464,30760,30471,49922,10752,10496,10496
53018,60464,30760,30471,49922,10752,10496,10496
2331,20273,50728,31495,49410,10752,10496,10752
2331,20273,50728,31495,49410,10752,10496,10752
45338,49200,22056,30983,51714,10752,10496,10496
45338,49200,22056,30983,51714,10752,10496,10496
11291,31281,58920,30983,48642,10752,10240,10752
11291,31281,58920,30983,48642,10752,10240,10752
45594,46128,19240,30983,50178,11008,10496,10752
45594,46128,19240,30983,50178,11008,10496,10752
47386,46640,20264,30983,49154,10496,10496,11008
47386,46640,20264,30983,49154,10496,10496,11008
50458,52272,24872,31495,49154,10496,10240,10752
50458,52272,24872,31495,49154,10496,10240,10752
56090,58416,29736,31495,48386,10496,10240,10496
56090,58416,29736,31495,48386,10496,10240,10496
58138,49,35880,31751,49154,10752,10496,10752
58138,49,35880,31751,49154,10752,10496,10752
63002,5937,40232,30727,49154,11008,10496,10752
63002,5937,40232,30727,49154,11008,10496,10752
65306,11569,44584,32263,48642,10752,10752,11008
65306,11569,44584,32263,48642,10752,10752,11008
3099,16945,49448,31239,48898,10752,10240,10752
3099,16945,49448,31239,48898,10752,10240,10752
2843,16689,49960,31751,49154,10752,10496,10752
2843,16689,49960,31751,49154,10752,10496,10752
59930,5425,41000,30215,49154,10752,10240,10496
59930,5425,41000,30215,49154,10752,10240,10496
43290,43824,19496,29447,50434,10496,10496,11008
