sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
5126,41520,53812,38663,55554,10752,10496,10496
5126,41520,53812,38663,55554,10752,10496,10496
5126,34352,46132,40199,55298,10752,9984,11008
5126,34352,46132,40199,55298,10752,9984,11008
5382,40240,51764,39175,55810,10752,10496,10752
5382,40240,51764,39175,55810,10752,10496,10752
262,3888,14644,39943,55554,11008,10496,10496
262,3888,14644,39943,55554,11008,10496,10496
6662,30512,42292,36871,55810,10752,10496,10752
6662,30512,42292,36871,55810,10752,10496,10752
10502,49456,63028,37895,55810,10752,10240,10752
10502,49456,63028,37895,55810,10752,10240,10752
4102,21808,33076,36359,55554,10752,10496,10752
4102,21808,33076,36359,55554,10752,10496,10752
8966,47408,59444,35591,55554,10752,10496,10752
8966,47408,59444,35591,55554,10752,10496,10752
6918,30768,42804,38151,55810,10752,10240,10752
6918,30768,42804,38151,55810,10752,10240,10752
6150,18992,30004,38151,55810,10752,10496,10752
6150,18992,30004,38151,55810,10752,10496,10752
6662,37936,50996,37895,55554,10752,10240,10752
6662,37936,50996,37895,55554,10752,10240,10752
7942,45360,57908,38151,56066,10752,10240,10752
7942,45360,57908,38151,56066,10752,10240,10752
2822,13104,24116,36359,55810,10496,10240,11008
2822,13104,24116,36359,55810,10496,10240,11008
4358,19248,30260,37383,55810,10752,10496,10496
4358,19248,30260,37383,55810,10752,10496,10496
10246,51760,64820,39431,55554,10496,10496,10752
10246,51760,64820,39431,55554,10496,10496,10752
4358,16176,27700,38919,55810,10752,10240,11008
4358,16176,27700,38919,55810,10752,10240,11008
4358,38448,51508,38407,55298,10496,10240,10496
4358,38448,51508,38407,55298,10496,10240,10496
2566,1328,12084,38407,55298,10752,10496,10752
2566,1328,12084,38407,55298,10752,10496,10752
10502,44080,57140,38151,55810,10752,10496,10752
10502,44080,57140,38151,55810,10752,10496,10752
8966,32816,45620,38919,55810,10752,10240,10496
8966,32816,45620,38919,55810,10752,10240,10496
9478,26160,36660,38151,55810,11008,10496,11008
9478,26160,36660,38151,55810,11008,10496,11008
7430,32304,43828,39943,56322,10752,10496,10496
7430,32304,43828,39943,56322,10752,10496,10496
4870,16176,27700,38663,55554,10496,10752,10752
4870,16176,27700,38663,55554,10496,10752,10752
5126,22320,35380,39431,55810,10752,10496,11008
5126,22320,35380,39431,55810,10752,10496,11008
6918,28464,41780,38151,55810,10496,10496,10752
6918,28464,41780,38151,55810,10496,10496,10752
6662,13872,25396,37127,55810,10496,10240,10496
6662,13872,25396,37127,55810,10496,10240,10496
11014,38960,51508,36615,56066,10496,10240,10496
11014,38960,51508,36615,56066,10496,10240,10496
14854,45360,58420,37127,55554,10752,10240,10752
14854,45360,58420,37127,55554,10752,10240,10752
14086,44336,57396,37383,56322,10752,10496,10752
14086,44336,57396,37383,56322,10752,10496,10752
10246,19760,33076,36359,56066,10496,10240,10752
10246,19760,33076,36359,56066,10496,10240,10752
7174,26672,39476,37639,56322,10496,10496,10752
7174,26672,39476,37639,56322,10496,10496,10752
11782,53296,2101,37127,55810,10752,10496,10752
11782,53296,2101,37127,55810,10752,10496,10752
9734,26416,39220,38151,55810,10496,10496,10752
9734,26416,39220,38151,55810,10496,10496,10752
5894,7472,18996,38151,55042,10752,10496,11008
5894,7472,18996,38151,55042,10752,10496,11008
9990,33072,46132,38151,56322,10752,10240,10752
9990,33072,46132,38151,56322,10752,10240,10752
9990,17968,30772,37127,55554,10752,10240,10752
9990,17968,30772,37127,55554,10752,10240,10752
13062,26672,38964,37127,55298,10752,10240,10496
13062,26672,38964,37127,55298,10752,10240,10496
12550,32816,45364,38151,55042,11008,10496,10752
12550,32816,45364,38151,55042,11008,10496,10752
11014,38704,52276,36359,55554,10752,10240,10752
11014,38704,52276,36359,55554,10752,10240,10752
13574,45360,58676,38151,55810,10496,10496,10752
13574,45360,58676,38151,55810,10496,10496,10752
13062,44080,57396,39175,55554,10752,10496,10496
13062,44080,57396,39175,55554,10752,10496,10496
9990,25392,38196,38919,55298,10752,10496,10752
9990,25392,38196,38919,55298,10752,10496,10752
13318,28208,40244,38663,55810,11008,10496,10752
13318,28208,40244,38663,55810,11008,10496,10752
7430,10288,23092,37895,55554,10496,10496,10752
7430,10288,23092,37895,55554,10496,10496,10752
16646,56112,4917,37639,55042,10752,10496,10752
16646,56112,4917,37639,55042,10752,10496,10752
7430,5424,18740,36871,56066,10496,10496,10496
7430,5424,18740,36871,56066,10496,10496,10496
9222,9264,22324,37127,55554,10752,10240,10752
9222,9264,22324,37127,55554,10752,10240,10752
11270,34352,48436,37639,55298,10752,10496,10752
11270,34352,48436,37639,55298,10752,10496,10752
15110,41520,56372,38919,55554,10752,10496,10752
15110,41520,56372,38919,55554,10752,10496,10752
17414,43824,59188,38919,55554,10752,10240,10752
17414,43824,59188,38919,55554,10752,10240,10752
12550,16432,29236,39175,56066,10752,10496,10752
12550,16432,29236,39175,56066,10752,10496,10752
10758,23856,37428,39175,55554,10752,10496,10752
10758,23856,37428,39175,55554,10752,10496,10752
14342,47664,64052,39175,56066,10752,10496,10496
14342,47664,64052,39175,56066,10752,10496,10496
16902,36912,52276,39943,55810,10752,10240,10752
16902,36912,52276,39943,55810,10752,10240,10752
11782,32560,48436,37127,55042,10752,10240,10752
11782,32560,48436,37127,55042,10752,10240,10752
14598,32304,47924,38663,56834,11008,10496,10752
14598,32304,47924,38663,56834,11008,10496,10752
11782,64815,12084,37895,55810,11008,10752,10496
11782,64815,12084,37895,55810,11008,10752,10496
15622,24624,39732,39175,55554,10752,10496,10752
15622,24624,39732,39175,55554,10752,10496,10752
11782,8240,23092,38151,55810,10496,10240,10496
11782,8240,23092,38151,55810,10496,10240,10496
19974,52016,3381,39943,55298,10496,10496,10752
19974,52016,3381,39943,55298,10496,10496,10752
10502,1840,15668,39175,55810,10752,10496,10752
10502,1840,15668,39175,55810,10752,10496,10752
12806,9776,23348,39175,56066,10752,10752,10496
