sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
16408,39724,18481,38919,52482,10752,9984,11008
16408,39724,18481,38919,52482,10752,9984,11008
16920,41004,21553,37383,51970,10752,10240,11008
16920,41004,21553,37383,51970,10752,10240,11008
14360,38188,19505,39431,50690,10496,10496,10496
14360,38188,19505,39431,50690,10496,10496,10496
4376,23084,2865,39943,52482,10752,10496,10752
4376,23084,2865,39943,52482,10752,10496,10752
58391,4908,48944,39431,52226,10752,10496,11008
58391,4908,48944,39431,52226,10752,10496,11008
62487,11308,55344,36359,52226,10752,10240,10752
62487,11308,55344,36359,52226,10752,10240,10752
1304,15916,61232,36871,51970,10496,10240,10752
1304,15916,61232,36871,51970,10496,10240,10752
10520,35372,16177,38151,53250,11008,10496,10752
10520,35372,16177,38151,53250,11008,10496,10752
58135,8236,51504,37895,51714,10752,10496,10752
58135,8236,51504,37895,51714,10752,10496,10752
8728,31788,10801,36103,52482,10752,10496,10752
8728,31788,10801,36103,52482,10752,10496,10752
792,17964,60464,36615,52738,10752,10240,10752
792,17964,60464,36615,52738,10752,10240,10752
5400,23852,1585,37127,52226,10752,10240,10752
5400,23852,1585,37127,52226,10752,10240,10752
9752,28972,6961,36871,52738,10752,10496,10752
9752,28972,6961,36871,52738,10752,10496,10752
6680,24620,1329,36615,50946,10496,10496,10752
6680,24620,1329,36615,50946,10496,10496,10752
4376,24108,2865,36615,51970,10752,10496,10752
4376,24108,2865,36615,51970,10752,10496,10752
60183,4140,48432,37127,53250,11008,10240,10752
60183,4140,48432,37127,53250,11008,10240,10752
21272,47404,25905,36871,50690,10496,10240,10752
21272,47404,25905,36871,50690,10496,10240,10752
13848,32556,10289,37383,51970,10752,10496,10752
13848,32556,10289,37383,51970,10752,10496,10752
15640,36140,15921,36615,52994,10496,10240,10752
15640,36140,15921,36615,52994,10496,10240,10752
28184,55340,34353,35079,50946,11008,10496,10752
28184,55340,34353,35079,50946,11008,10496,10752
14360,37932,15409,34823,52482,10752,10496,10752
14360,37932,15409,34823,52482,10752,10496,10752
792,15660,56112,37383,51970,10496,9984,10752
792,15660,56112,37383,51970,10496,9984,10752
8728,27948,4913,39175,51202,10240,10240,10496
8728,27948,4913,39175,51202,10240,10240,10496
12568,32556,11057,36103,52738,10752,10240,10752
12568,32556,11057,36103,52738,10752,10240,10752
14104,37676,15921,36359,51458,10752,10496,10752
14104,37676,15921,36359,51458,10752,10496,10752
31256,57132,37681,37127,51970,10752,10496,10496
31256,57132,37681,37127,51970,10752,10496,10496
12056,24876,6193,36359,51458,10496,10496,10752
12056,24876,6193,36359,51458,10496,10496,10752
13848,31276,12081,36359,50690,10496,10496,10752
13848,31276,12081,36359,50690,10496,10496,10752
57879,62507,43056,36103,51714,10752,10496,10752
57879,62507,43056,36103,51714,10752,10496,10752
60695,1324,48944,36615,51714,10752,10496,10752
60695,1324,48944,36615,51714,10752,10496,10752
61463,5932,54832,37639,51970,10752,10496,10496
61463,5932,54832,37639,51970,10752,10496,10496
11032,27180,13617,37383,51970,10496,10496,10752
11032,27180,13617,37383,51970,10496,10496,10752
15128,35372,19249,37127,50434,10496,9984,10752
15128,35372,19249,37127,50434,10496,9984,10752
61463,1580,50480,36615,50178,10752,10496,10496
61463,1580,50480,36615,50178,10752,10496,10496
5912,24620,9265,37895,49922,10496,10240,10752
5912,24620,9265,37895,49922,10496,10240,10752
10264,31532,14897,39175,50690,10752,10496,10496
10264,31532,14897,39175,50690,10752,10496,10496
9240,33580,16177,40455,50178,10496,10496,10752
9240,33580,16177,40455,50178,10496,10496,10752
9752,39212,21553,39431,50434,10752,10240,10496
9752,39212,21553,39431,50434,10752,10240,10496
8984,36652,21809,37895,49922,10752,10496,10752
8984,36652,21809,37895,49922,10752,10496,10752
3608,26668,11825,40967,49922,10752,10240,10752
3608,26668,11825,40967,49922,10752,10240,10752
51991,300,48688,39943,49410,10496,10240,10752
51991,300,48688,39943,49410,10496,10240,10752
792,20780,7473,37383,49154,10496,10240,10496
792,20780,7473,37383,49154,10496,10240,10496
2584,25132,12593,35847,49154,10240,10240,10496
2584,25132,12593,35847,49154,10240,10240,10496
50199,60459,44080,38663,49922,10496,10496,10752
50199,60459,44080,38663,49922,10496,10496,10752
53527,64299,50224,38663,49666,10496,10496,10496
53527,64299,50224,38663,49666,10496,10496,10496
59415,4652,56112,40455,49922,10496,10240,11008
59415,4652,56112,40455,49922,10496,10240,11008
61975,12076,62768,39431,49666,10752,10496,11008
61975,12076,62768,39431,49666,10752,10496,11008
19736,49708,37937,40199,50178,10496,10496,10496
19736,49708,37937,40199,50178,10496,10496,10496
2584,19500,6193,38663,50178,10752,10496,10496
2584,19500,6193,38663,50178,10752,10496,10496
4888,25388,10545,38919,50178,10496,10496,10752
4888,25388,10545,38919,50178,10496,10496,10752
10520,29228,17201,40199,49922,10496,10496,11008
10520,29228,17201,40199,49922,10496,10496,11008
14872,32812,21297,39943,49922,10496,10496,11008
14872,32812,21297,39943,49922,10496,10496,11008
15640,37932,23601,39687,50178,10496,10496,10752
15640,37932,23601,39687,50178,10496,10496,10752
6936,24876,13105,38919,50178,10752,10496,10752
6936,24876,13105,38919,50178,10752,10496,10752
56599,64811,51504,38151,50434,10496,10496,10752
56599,64811,51504,38151,50434,10496,10496,10752
59159,2860,53808,37895,50178,10752,10496,10752
59159,2860,53808,37895,50178,10752,10496,10752
1048,16940,5425,38151,49922,10752,10240,10752
1048,16940,5425,38151,49922,10752,10240,10752
1816,18476,6705,39431,50434,10496,9984,10496
1816,18476,6705,39431,50434,10496,9984,10496
53271,64555,49456,39943,50434,10752,10240,11008
53271,64555,49456,39943,50434,10752,10240,11008
56855,5164,55088,38407,50434,10752,10240,11008
56855,5164,55088,38407,50434,10752,10240,11008
16152,45356,32049,38407,49922,10496,10240,10752
16152,45356,32049,38407,49922,10496,10240,10752
63511,13868,64560,38919,50690,10496,10496,11008
63511,13868,64560,38919,50690,10496,10496,11008
54295,1580,50736,38919,50690,11008,10240,10752
54295,1580,50736,38919,50690,11008,10240,10752
55831,5932,56112,38407,50434,10496,10496,10752
55831,5932,56112,38407,50434,10496,10496,10752
4888,29740,14897,41223,50178,10752,10752,10752
4888,29740,14897,41223,50178,10752,10752,10752
53783,812,51760,39431,50178,10752,10496,11008
53783,812,51760,39431,50178,10752,10496,11008
24,18732,4913,40711,49410,10752,10496,10752
24,18732,4913,40711,49410,10752,10496,10752
280,23596,11057,39687,50178,10752,10240,10752
280,23596,11057,39687,50178,10752,10240,10752
57623,8748,60464,37383,50178,10752,10496,10752
57623,8748,60464,37383,50178,10752,10496,10752
5912,29996,18225,37895,50178,10496,10496,10752
5912,29996,18225,37895,50178,10496,10496,10752
9240,35372,22321,38151,52738,10496,10240,10752
9240,35372,22321,38151,52738,10496,10240,10752
52503,5164,55856,36871,50178,10752,10240,10496
52503,5164,55856,36871,50178,10752,10240,10496
2328,31020,15921,38407,50434,10752,10496,11008
2328,31020,15921,38407,50434,10752,10496,11008
8472,38188,22577,37895,50434,10752,10240,10752
8472,38188,22577,37895,50434,10752,10240,10752
8728,38700,21553,38407,49666,10752,10240,10752
8728,38700,21553,38407,49666,10752,10240,10752
1816,34348,17201,38151,50690,10752,10496,10752
1816,34348,17201,38151,50690,10752,10496,10752
6936,36908,21553,37895,50178,10496,10240,10496
6936,36908,21553,37895,50178,10496,10240,10496
7960,36652,22577,37639,50178,10752,10496,10496
7960,36652,22577,37639,50178,10752,10496,10496
4888,28460,14129,38919,52738,10752,10496,10752
4888,28460,14129,38919,52738,10752,10496,10752
6936,33068,18737,38919,51970,10496,9984,10752
6936,33068,18737,38919,51970,10496,9984,10752
51991,1068,49200,37895,50434,11008,10496,10752
51991,1068,49200,37895,50434,11008,10496,10752
1816,25388,9777,38407,51202,10496,10496,10496
1816,25388,9777,38407,51202,10496,10496,10496
5400,29228,14897,38663,50690,10752,10240,10752
5400,29228,14897,38663,50690,10752,10240,10752
52503,64555,52272,39431,50434,10752,10752,10752
52503,64555,52272,39431,50434,10752,10752,10752
65047,15148,3633,39431,49666,10496,10240,11008
65047,15148,3633,39431,49666,10496,10240,11008
65303,20780,9521,38151,50946,10496,10496,10752
65303,20780,9521,38151,50946,10496,10496,10752
7960,26924,15409,38663,51202,11008,10240,10752
7960,26924,15409,38663,51202,11008,10240,10752
56343,64043,48176,39943,51714,10752,10496,11008
56343,64043,48176,39943,51714,10752,10496,11008
58903,4652,52272,38407,51202,10496,10240,10752
58903,4652,52272,38407,51202,10496,10240,10752
61719,9004,57904,39687,52226,10752,10496,10752
61719,9004,57904,39687,52226,10752,10496,10752
10008,31788,16433,37383,51714,10752,10496,10752
10008,31788,16433,37383,51714,10752,10496,10752
