sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
38160,3631,2355,27655,55810,10496,10496,10752
40976,10287,9523,28679,55810,10240,10496,10752
40976,10287,9523,28679,55810,10240,10496,10752
44304,17967,16947,27399,56066,10752,10496,10496
44304,17967,16947,27399,56066,10752,10496,10496
27408,46638,46386,29191,56578,10496,10496,10752
27408,46638,46386,29191,56578,10496,10496,10752
42512,15407,14387,29191,56066,10752,10496,11008
42512,15407,14387,29191,56066,10752,10496,11008
40208,12079,11315,28423,55810,10752,10496,10496
40208,12079,11315,28423,55810,10752,10496,10496
26640,44334,42290,28679,56066,10752,10496,10496
26640,44334,42290,28679,56066,10752,10496,10496
53264,35375,34099,29191,56322,10496,10496,10752
53264,35375,34099,29191,56322,10496,10496,10752
39952,6959,6195,28423,55554,10752,10240,10752
39952,6959,6195,28423,55554,10752,10240,10752
41232,16431,14131,28167,56066,10496,10496,10496
41232,16431,14131,28167,56066,10496,10496,10496
26896,45870,44082,27911,55554,10752,10496,10752
26896,45870,44082,27911,55554,10752,10496,10752
38160,6191,4403,27911,55810,10752,10240,10496
38160,6191,4403,27911,55810,10752,10240,10496
40464,14383,11571,28167,56066,10752,10496,10752
40464,14383,11571,28167,56066,10752,10496,10752
45584,20527,18227,29703,55810,10752,10496,10752
45584,20527,18227,29703,55810,10752,10496,10752
48144,24111,22835,28679,56578,10752,10496,10752
48144,24111,22835,28679,56578,10752,10496,10752
47120,22575,21555,29191,56066,10752,10496,10752
47120,22575,21555,29191,56066,10752,10496,10752
38160,47,64818,29191,55810,10496,10496,10496
38160,47,64818,29191,55810,10496,10496,10496
28432,53294,50482,29959,55298,10752,10496,11008
28432,53294,50482,29959,55298,10752,10496,11008
33040,59950,57394,28935,55554,10752,10496,10752
33040,59950,57394,28935,55554,10752,10496,10752
42512,19503,17203,27655,55554,10752,10496,10752
42512,19503,17203,27655,55554,10752,10496,10752
36880,3375,1075,29191,55810,10752,10496,10752
36880,3375,1075,29191,55810,10752,10496,10752
38672,9519,7987,26887,55554,10752,10496,10752
38672,9519,7987,26887,55554,10752,10496,10752
41232,15919,14899,27399,56066,10752,10240,10752
41232,15919,14899,27399,56066,10752,10240,10752
26128,46894,44850,27399,56578,10496,10240,10496
26128,46894,44850,27399,56578,10496,10240,10496
36368,7471,5939,26375,57346,10752,10240,10752
36368,7471,5939,26375,57346,10752,10240,10752
40464,14127,12851,27655,56834,10752,10496,10752
40464,14127,12851,27655,56834,10752,10496,10752
43280,20527,19507,28423,56578,10496,10496,11008
43280,20527,19507,28423,56578,10496,10496,11008
29200,52782,50738,28935,56322,10496,10496,10752
29200,52782,50738,28935,56322,10496,10496,10752
38928,11567,11315,27655,56834,10496,10496,10496
38928,11567,11315,27655,56834,10496,10496,10496
34832,65326,64562,29191,56578,11008,10496,10752
34832,65326,64562,29191,56578,11008,10496,10752
26896,49710,47922,27655,55810,10752,10496,10496
